T_s,delta_m,jerk_integral,rms_jerk_mps3,target_error_m,min_gap_m,min_margin_m,min_speed_mps,max_speed_mps,min_accel_mps2,max_accel_mps2,max_abs_jerk_mps3,feasible
4.5,-5.0,18.533760097546256,2.029436708796379,-4.999999999999986,43.98119863616393,0.8267550276534275,19.235413333333337,25.0,-2.993764680249859,0.8035424580276327,5.596707818930035,False
4.5,-4.0,14.04663923182446,1.7667697599998367,-3.9999999999999716,43.45278501172227,0.5822482796782942,19.533527696793016,25.0,-2.724816809859995,0.5479460615606777,4.938271604938264,True
4.5,-3.0,10.339887212315226,1.515833999436557,-2.999999999999986,42.794012025638025,0.2602960743404452,19.78288893412037,25.0,-2.4619471612330406,0.30892909125995655,4.279835390946497,True
4.5,-2.0,7.41350403901839,1.2835284733904764,-2.0,41.970608250090436,-0.17580958816482228,19.951448945531787,25.0,-2.209254977468282,0.10537595051233474,3.621399176954729,False
4.5,-1.0,5.267489711934137,1.0819211012447705,-0.9999999999999858,40.999999999999986,-0.7777777777777821,20.0,25.0,-1.975308641975307,1.7763568394002505e-15,2.9629629629629597,False
4.5,0.0,3.9018442310623387,0.931169423784754,1.4210854715202004e-14,39.999999999999986,-1.5938351890656541,20.000000000000007,25.0,-1.7802136491085314,1.7763568394002505e-15,2.3045267489711914,False
4.5,1.0,3.3165675964029893,0.8584957899855342,1.0,39.0,-2.612838026671107,20.0,25.0,-1.6717793793221,0.0,1.6460905349794233,False
4.5,2.0,3.5116598079561028,0.8833848799999168,2.0,38.0,-3.7588394934862013,20.0,25.0,-1.7106674642655573,8.881784197001252e-16,1.9753086419753083,False
4.5,3.0,4.487120865721685,0.9985679597104917,3.0,37.0,-4.966672745080346,20.000000000000004,25.0,-1.8708111481995071,6.661338147750939e-16,2.633744855967077,False
4.5,4.0,6.242950769699721,1.177846506666554,4.0,36.00000000000001,-6.204305715506484,20.0,25.008765339343853,-2.0890907427284313,0.032157776704557044,3.2921810699588443,False
4.5,5.0,8.779149519890252,1.3967541356771302,5.0,35.0,-7.457599999999996,20.0,25.119999999999997,-2.3339468588519847,0.20061352551865078,3.950617283950614,False
4.5,6.0,12.09571711629313,1.639492951175463,5.999999999999972,34.00000000000002,-8.719915823955176,19.99999999999999,25.334110900519995,-2.5924293921507475,0.4256088319783859,4.609053497942381,False
4.5,7.0,16.192653558908518,1.8969363346025154,7.0,33.0,-9.987838784508899,20.000000000000007,25.61080518341963,-2.8586962415776545,0.6742812027202708,5.267489711934149,False
4.5,8.0,21.06995884773649,2.1638422024895383,8.0,32.00000000000001,-11.259463177020496,20.000000000000007,25.925925925925924,-3.1297952458109255,0.935007865838366,5.9259259259259185,False
4.5,9.0,26.72763298277693,2.4371036080094446,9.0,31.000000000000007,-12.533650762069348,20.000000000000007,26.265874481107264,-3.404089481164662,1.2026789134689748,6.584362139917685,False
4.5,10.0,33.16567596402989,2.7148020580198593,9.999999999999986,30.000000000000014,-13.809683041696758,20.0,26.62266277939747,-3.6806026592018477,1.4747069675918718,7.242798353909454,False
4.75,-20.0,145.2814285696981,5.530421675551524,-19.999999999999943,46.621013177706075,1.8563626737098038,13.661960092066913,25.0,-6.681855511980711,4.579349723700484,13.576323079166038,False
4.75,-19.0,132.5522444781079,5.282587971780655,-18.999999999999943,46.534560821454704,1.8273620906002055,14.047005283438882,25.0,-6.427416249581559,4.325180968069783,13.016474704767438,False
4.75,-18.0,120.41857777092044,5.035005415162936,-17.999999999999943,46.44150936627434,1.7956346874258888,14.431081895371575,25.0,-6.17311612980158,4.071193205459475,12.45662633036884,False
4.75,-17.0,108.88042844813532,4.787712967875719,-16.999999999999915,46.34099904671961,1.760778646643098,14.814037511180958,25.0,-5.918976167297751,3.817416550670699,11.896777955970236,False
4.75,-16.0,97.93779650975146,4.540758028758761,-15.999999999999972,46.232008108538494,1.7223095618347595,15.195686071111725,25.0,-5.665021827433534,3.563888184157827,11.33692958157164,False
4.75,-15.0,87.59068195576961,4.294198827445663,-14.999999999999972,46.11331212735005,1.679638215347965,15.575798083839395,25.0,-5.4112842686726035,3.310654550802244,10.77708120717304,False
4.75,-14.0,77.83908478618977,4.048107674514229,-13.999999999999972,45.98343036808983,1.632040835225514,15.954087225207205,25.0,-5.157802025022812,3.057774433154777,10.21723283277444,False
4.75,-13.0,68.68300500101111,3.8025754430665626,-13.0,45.84055412931082,1.5786187183224114,16.330191675494248,25.0,-4.904623321401007,2.8053233330878236,9.657384458375844,False
4.75,-12.0,60.12244260023555,3.557717855155422,-11.999999999999972,45.6824496706044,1.5182425638195973,16.70364763286989,25.0,-4.651809317609998,2.553399860262659,9.097536083977243,False
4.75,-11.0,52.15739758386023,3.3136844681557855,-10.999999999999972,45.506324721152914,1.4494744204219667,17.07385092043745,25.0,-4.39943874531933,2.3021352862128306,8.537687709578643,False
4.75,-10.0,44.787869951888105,3.0706717918118627,-9.999999999999986,45.30864197530864,1.370456208700837,17.440000000000005,25.0,-4.147614687336521,2.0517082545879886,7.977839335180045,False
4.75,-9.0,38.01385970431703,2.828942882507138,-8.999999999999943,45.08485423351085,1.278747280963294,17.801009099027418,25.0,-3.8964747454224367,1.8023682058979553,7.4179909607814425,False
4.75,-8.0,31.8353668411482,2.5888573720607524,-7.999999999999972,44.829022222104506,1.17108254999025,18.155371716617708,25.0,-3.6462067421336672,1.5544741794070767,6.858142586382845,False
4.75,-7.0,26.252391362380564,2.35091880637877,-6.999999999999986,44.533255577017414,1.043004025318193,18.500938707344037,25.0,-3.397073798494086,1.3085621669719785,6.2982942119842455,False
4.75,-6.0,21.264933268015504,2.1158516149353,-5.999999999999972,44.186889840948574,0.8882863923227715,18.834543316382845,25.0,-3.149455985766357,1.0654688279836044,5.738445837585644,False
4.75,-5.0,16.872992558052065,1.8847304739908857,-4.999999999999986,43.77529057598595,0.6980227023028347,19.151340108347508,25.0,-2.9039227672392953,0.8265751281691649,5.178597463187047,False
4.75,-4.0,13.076569232490105,1.6592052144572493,-3.999999999999986,43.278238004998165,0.45915153012380916,19.443587441582004,25.0,-2.6613660870380014,0.5943303824906814,4.618749088788448,True
4.75,-3.0,9.875663291330401,1.441903952661597,-2.999999999999986,42.66837923600985,0.15211964790344812,19.69833043641826,25.0,-2.4232615070553245,0.37351737903859444,4.058900714389848,True
4.75,-2.0,7.270274734572281,1.2371677956715474,-1.9999999999999858,41.9131269514387,-0.25246347214265574,19.89315035095375,25.0,-2.192222850068612,0.17483112239702553,3.4990523399912474,False
4.75,-1.0,5.260403562216174,1.0523561096507181,-1.0,40.99729623974024,-0.7965762595113839,19.992386654150785,25.0,-1.9732955611506622,0.027662733018577353,2.9392039655926494,False
4.75,0.0,3.846049774261852,0.8998303669682884,0.0,40.0,-1.5275253468073178,19.999999999999993,25.0,-1.7772766791423324,0.0,2.37935559119405,False
4.75,1.0,3.027213370709328,0.7983157758957723,1.0,39.0,-2.4608263852309795,20.000000000000004,25.0,-1.6293539000757524,1.7763568394002505e-15,1.8195072167954505,False
4.75,2.0,2.80389435155864,0.7683056342996294,2.0,38.0,-3.5451776971916464,20.0,25.0,-1.5800393124983958,0.0,1.3996209359965006,False
4.75,3.0,3.1760927168097863,0.8177108891752295,3.0,37.0,-4.710205218188527,20.0,25.0,-1.6594775614721315,0.0,1.9594693103950995,False
4.75,4.0,4.143808466462768,0.9340132385473107,4.0,36.0,-5.913973251183764,20.0,25.0,-1.823134217273111,0.0,2.519317684793699,False
4.75,5.0,5.707041600517602,1.0961215453653996,5.0,35.0,-7.137378633418418,20.000000000000004,25.02137263157895,-2.02645298560246,0.056300938818835376,3.079166059192299,False
4.75,6.0,7.865792118974245,1.286839630868402,6.0,34.0,-8.371683319372503,20.0,25.148190620134944,-2.2491056436753576,0.2213855936267594,3.6390144335909,False
4.75,7.0,10.620060021832641,1.4952598803751485,6.999999999999986,33.000000000000014,-9.612553664718897,20.0,25.36082883606631,-2.4822549275644286,0.42722641835764047,4.198862807989498,False
4.75,8.0,13.969845309092992,1.7149402511668472,8.0,32.0,-10.857649956095527,20.000000000000007,25.626585056083414,-2.7216591624078026,0.6515665353104176,4.758711182388097,False
4.75,9.0,17.915147980755215,1.942063361791171,9.0,30.999999999999993,-12.10561344872492,20.000000000000014,25.925925925925924,-2.9650691802419367,0.8857969255310835,5.318559556786697,False
4.75,10.0,22.45596803681916,2.174298097841627,10.0,30.000000000000007,-13.355606258887361,20.000000000000007,26.247508803871305,-3.2111914423716965,1.1259151352330425,5.878407931185296,False
5.0,-20.0,119.03999999999911,4.879344218232592,-19.999999999999886,46.3984879712953,1.7714706964952494,13.854595336076851,25.0,-6.226888671937502,4.229632156162481,11.999999999999979,False
5.0,-19.0,108.90239999999835,4.666956181495565,-18.999999999999943,46.30900250863007,1.739662142311245,14.21996805312741,25.0,-5.997314670201923,4.000319297327698,11.519999999999982,False
5.0,-18.0,99.22559999999933,4.454786190155468,-17.999999999999943,46.21289842650227,1.7049601886533452,14.584408235516033,25.0,-5.767867630667788,3.771172541765672,11.039999999999983,False
5.0,-17.0,90.00959999999914,4.242866955255589,-16.999999999999943,46.10934191358207,1.666953123176265,14.947773900436637,25.0,-5.538566094818755,3.5422186625738825,10.559999999999985,False
5.0,-16.0,81.25440000000069,4.03123802323804,-15.999999999999915,45.99734758627341,1.6251476889062832,15.309892800031609,25.0,-5.3094323944946735,3.313490506660892,10.079999999999982,False
5.0,-15.0,72.95999999999985,3.8199476436202593,-14.999999999999972,45.87574185207491,1.5789479910556832,15.670553935860072,25.0,-5.080493671129865,3.0850288185221517,9.599999999999985,False
5.0,-14.0,65.12639999999969,3.6090552780471428,-13.999999999999943,45.74311507137402,1.5276275600255549,16.029496062553932,25.0,-4.85178324198552,2.8568847622385607,9.119999999999983,False
5.0,-13.0,57.75360000000063,3.3986350201220676,-12.999999999999972,45.59775833680028,1.4702918633934339,16.386391863314444,25.0,-4.623342459194694,2.629123474340963,8.639999999999985,False
5.0,-12.0,50.84159999999997,3.1887803310983958,-12.0,45.437578840776325,1.4058272826571134,16.740825782114893,25.0,-4.395223281763807,2.4018291742198756,8.15999999999999,False
5.0,-11.0,44.390399999999595,2.97961071282809,-10.999999999999972,45.25998501630518,1.3328305891170926,17.09226235838034,25.0,-4.167491900389122,2.1751126899029054,7.679999999999989,False
5.0,-10.0,38.39999999999982,2.771281292110197,-9.999999999999986,45.06172839506172,1.2495098227810848,17.440000000000005,25.0,-3.9402339529696957,1.9491228418585833,7.199999999999991,False
5.0,-9.0,32.87039999999987,2.5639968798732915,-8.999999999999986,44.838682635118246,1.1535424417891218,17.783101832826503,25.0,-3.713562206142755,1.7240642015218726,6.719999999999991,False
5.0,-8.0,27.801599999999667,2.3580330786483747,-7.999999999999972,44.58553028588258,1.041868369305516,18.120289385595512,25.0,-3.4876281727311094,1.5002258043763623,6.239999999999991,False
5.0,-7.0,23.193600000000032,2.153768789819373,-6.999999999999957,44.29531325792846,0.9103819029585809,18.449774019536385,25.0,-3.262640222914037,1.2780295734834481,5.759999999999991,False
5.0,-6.0,19.046399999999934,1.9517376872930405,-5.999999999999986,43.958783469138965,0.7534637138286897,18.76898025646245,25.0,-3.0388928250021845,1.0581162006269427,5.279999999999993,False
5.0,-5.0,15.359999999999925,1.7527121840165272,-5.0,43.56347290628682,0.5632570344774079,19.074074074074073,25.0,-2.816815721229838,0.8415070792545274,4.7999999999999945,True
5.0,-4.0,12.134399999999879,1.557844664913667,-3.999999999999986,43.092428405440906,0.32853639586804295,19.359126081019575,25.0,-2.5970606970058783,0.6299338068020657,4.319999999999995,True
5.0,-3.0,9.369599999999947,1.3689119767172722,-2.9999999999999716,42.52281494270008,0.03295861608952544,19.614575507137502,25.0,-2.3806636646820496,0.42657734695936944,3.8399999999999945,True
5.0,-2.0,7.065599999999916,1.1887472397444223,-1.9999999999999716,41.82593129187745,-0.347445774272205,19.8244170096022,25.0,-2.169368747797976,0.23795585342212083,3.3599999999999954,False
5.0,-1.0,5.222400000000009,1.021998043050965,-1.0,40.97639682297424,-0.8468334086806433,19.962099125364432,25.0,-1.9663305452879298,0.07970923009518821,2.8799999999999972,False
5.0,0.0,3.84000000000003,0.8763560920082692,1.4210854715202004e-14,39.999999999999986,-1.5074178180311657,20.000000000000004,25.0,-1.7777777777777772,0.0,2.3999999999999977,False
5.0,1.0,2.918399999999992,0.7639895287240516,1.0,38.99999999999999,-2.3584124435513987,20.0,25.0,-1.617227981847542,0.0,1.9199999999999982,False
5.0,2.0,2.4575999999999976,0.7010848736066123,2.0,37.99999999999999,-3.3764949156017474,20.0,25.0,-1.5147127426581575,0.0,1.4399999999999995,False
5.0,3.0,2.4575999999999993,0.7010848736066125,3.0,37.0,-4.496524334547554,20.0,25.0,-1.5147127426581568,8.881784197001252e-16,1.4399999999999995,False
5.0,4.0,2.9183999999999983,0.7639895287240523,4.0,36.0,-5.667099399121019,20.0,25.0,-1.6172279818475426,4.440892098500626e-16,1.9199999999999982,False
5.0,5.0,3.8400000000000007,0.8763560920082658,5.0,35.00000000000001,-6.862637510670254,20.0,25.0,-1.777777777777777,1.4210854715202016e-16,2.3999999999999972,False
5.0,6.0,5.2223999999999995,1.0219980430509639,6.0,34.0,-8.071523658544232,20.0,25.037900874635568,-1.9663305452879298,0.07970923009518668,2.8799999999999977,False
5.0,7.0,7.065599999999979,1.1887472397444276,6.999999999999972,33.00000000000002,-9.288184970396598,19.99999999999999,25.175582990397803,-2.1693687477979773,0.23795585342211978,3.3599999999999954,False
5.0,8.0,9.369600000000037,1.3689119767172788,7.999999999999986,32.0,-10.509714412259243,20.0,25.38542449286251,-2.38066366468205,0.4265773469593696,3.839999999999996,False
5.0,9.0,12.134400000000019,1.5578446649136761,9.0,31.000000000000007,-11.734473750122254,20.000000000000007,25.640873918980425,-2.597060697005878,0.6299338068020658,4.319999999999993,False
5.0,10.0,15.359999999999964,1.7527121840165296,10.0,29.999999999999993,-12.961477886835045,20.00000000000001,25.925925925925924,-2.816815721229836,0.8415070792545297,4.799999999999994,False
5.25,-20.0,98.61146920705411,4.333951660069576,-19.99999999999997,46.174486373782145,1.6811258524955803,14.028690671261899,25.0,-5.826240886293857,3.9242060329076605,10.677032717849029,False
5.25,-19.0,90.44273880592151,4.150564822284438,-18.999999999999886,46.082104552698425,1.646459174664485,14.376278559568993,25.0,-5.618060641819583,3.7162778724700174,10.262390670553916,False
5.25,-18.0,82.63505726229485,3.967368259577598,-17.999999999999943,45.98309572969024,1.6087396565474887,14.722968558079929,25.0,-5.409996560219492,3.5085025148929563,9.847748623258811,False
5.25,-17.0,75.18842457617802,3.784389604834149,-16.999999999999943,45.876651768436965,1.5675474745046674,15.068628256760096,25.0,-5.202065063199245,3.3009038425673247,9.433106575963704,False
5.25,-16.0,68.10284074757243,3.6016620699621824,-15.999999999999915,45.76182262544671,1.52238260022187,15.413097957368281,25.0,-4.994285816654801,3.0935109823928553,9.018464528668595,False
5.25,-15.0,61.37830577647243,3.4192259156401503,-14.999999999999915,45.63748329225491,1.4726448336904445,15.756183291062149,25.0,-4.7866825721646995,2.8863598271332735,8.603822481373486,False
5.25,-14.0,55.01481966288323,3.2371304065669975,-13.999999999999972,45.502291021743694,1.417607617188349,16.097645314131746,25.0,-4.579284284255629,2.6794951182295854,8.18918043407838,False
5.25,-13.0,49.01238240680134,3.05543644787611,-12.999999999999972,45.35462936324811,1.3563832758675678,16.437187022166974,25.0,-4.37212661474334,2.472973347282885,7.774538386783272,False
5.25,-12.0,43.370994008227655,2.8742201926527633,-12.0,45.19253406399404,1.2878762715469594,16.77443468540698,25.0,-4.165253989797836,2.2668668772860068,7.3598963394881665,False
5.25,-11.0,38.09065446716431,2.693578058206286,-11.0,45.01359372055775,1.2107194429160097,17.10891154590879,25.0,-3.958722461429614,2.0612699257125255,6.9452542921930585,False
5.25,-10.0,33.17136378360849,2.5136338250432613,-9.999999999999972,44.81481481481481,1.1231857074417204,17.44000000000001,25.0,-3.752603764733042,1.8563074684367444,6.53061224489795,False
5.25,-9.0,28.613121957561862,2.334548878928651,-8.999999999999986,44.59243589280878,1.0230637714191264,17.76688599625183,25.0,-3.5469911951247157,1.6521488709062586,6.115970197602842,False
5.25,-8.0,24.41592898902357,2.1565373033560986,-7.999999999999943,44.34166837171062,0.907480126510313,18.088475217653965,25.0,-3.342008330345263,1.4490294496123177,5.701328150307733,False
5.25,-7.0,20.57978487799382,1.9798886393885327,-6.999999999999972,44.05633091983506,0.7726395081430761,18.40326314949086,25.0,-3.1378223349155507,1.2472859039127193,5.286686103012626,False
5.25,-6.0,17.104689624472947,1.8050030800381553,-5.999999999999957,43.7283303907105,0.6134396920982772,18.709127291168702,25.0,-2.9346649040278594,1.0474172295780897,4.8720440557175175,True
5.25,-5.0,13.990643228460652,1.6324473726490223,-4.999999999999972,43.346928999767265,0.4228907619067037,19.00298328890046,25.0,-2.732866455593428,0.8501952806145648,4.4574020084224095,True
5.25,-4.0,11.237645689957011,1.4630461171624742,-4.0,42.89774727641741,0.19123148454478178,19.2801949472018,25.0,-2.532914370161587,0.6568792531292387,4.042759961127303,True
5.25,-3.0,8.845697008962173,1.2980349257141532,-2.999999999999986,42.361582513675984,-0.09540441852258086,19.533527696793005,25.0,-2.3355572655942827,0.46966805276629536,3.6281179138321957,False
5.25,-2.0,6.814797185476074,1.1393228720416997,-1.9999999999999858,41.71377829100368,-0.4568910375259252,19.75126801493221,25.0,-2.142003034658995,0.2927636363416642,3.2134758665370873,False
5.25,-1.0,5.144946219498468,0.9899443196942677,-0.9999999999999858,40.927765886664275,-0.9212705451427032,19.91413545132554,25.0,-1.95432202665317,0.13526566214226343,2.798833819241979,False
5.25,0.0,3.836144111029564,0.8548064789100418,0.0,39.99789038821736,-1.5247688318847512,19.994148571428568,25.0,-1.7763355930488467,0.020907021620276675,2.384191771946872,False
5.25,1.0,2.8883908600693182,0.7417342432652352,1.0,38.99999999999999,-2.3010219525744064,20.0,25.0,-1.6157312196021885,0.0,1.969549724651764,False
5.25,2.0,2.3016864666177463,0.6621302514097598,2.0,37.99999999999999,-3.2497978544888957,20.0,25.0,-1.4891284780686684,1.7763568394002505e-15,1.5549076773566557,False
5.25,3.0,2.0760309306748286,0.628835799701068,3.0,36.99999999999999,-4.321121006014882,20.000000000000004,25.0,-1.4293803604597226,1.7763568394002505e-15,1.1402656300615481,False
5.25,4.0,2.211424252240579,0.6490174628570818,4.0,36.0,-5.457866589741891,20.0,25.0,-1.4662863979419065,4.440892098500626e-16,1.4512471655328794,False
5.25,5.0,2.7078664313149936,0.7181810928695052,5.0,35.0,-6.626709239678194,20.0,25.0,-1.579927777464456,8.881784197001252e-16,1.8658892128279876,False
5.25,6.0,3.5653574678980826,0.8240847700152354,6.0,34.0,-7.8121364392693255,20.000000000000004,25.000880602097006,-1.7341159104181376,0.005787528025484284,2.280531260123095,False
5.25,7.0,4.783897361989812,0.9545776789454679,7.0,33.0,-9.006889078410822,20.0,25.056944331221796,-1.908706971330582,0.1010661210258409,2.6951733074182025,False
5.25,8.0,6.363486113590199,1.1009507677751988,7.999999999999986,32.000000000000014,-10.207307951575121,20.0,25.20189869302295,-2.094422900103973,0.2510241336282842,3.109815354713309,False
5.25,9.0,8.304123722699376,1.2576715994021406,9.0,31.0,-11.411395441237044,20.000000000000004,25.408105278076285,-2.286750479810754,0.42423997085388787,3.5244574020084176,False
5.25,10.0,10.60581018931703,1.4213213295292069,10.0,30.000000000000007,-12.617982469585366,20.000000000000007,25.653871417838356,-2.4832945877034964,0.6093866774319535,3.939099449303529,False
5.5,-20.0,82.49809066693035,3.8729385288864053,-19.99999999999997,45.94913951642635,1.5853991872395419,14.186788956778754,25.0,-5.471072764108572,3.6555994716269518,9.556724267468056,False
5.5,-19.0,75.84578798020522,3.7135082158422943,-18.99999999999997,45.853989937267386,1.5478354420917908,14.518221785460044,25.0,-5.281431854858422,3.466201907760339,9.196093163035298,False
5.5,-18.0,69.47960583914437,3.554244730898135,-17.999999999999943,45.752214554253484,1.5070670638994832,14.84878994822003,25.0,-5.091897499931528,3.276945229172668,8.835462058602541,False
5.5,-17.0,63.39954424374763,3.395171551262111,-16.999999999999943,45.64303046495943,1.4626678074502633,15.178369822074567,25.0,-4.902484295742954,3.087850807426779,8.474830954169784,False
5.5,-16.0,57.60560319401828,3.236316739022318,-15.999999999999943,45.52552181862181,1.4141328096454142,15.506813125054293,25.0,-4.713209628526505,2.898944561577571,8.114199849737027,False
5.5,-15.0,52.09778268995636,3.0777141071656757,-14.999999999999915,45.39860992965495,1.3608597329237324,15.833940471380487,25.0,-4.524094373227182,2.7102582340577084,7.7535687453042685,False
5.5,-14.0,46.876082731556565,2.9194047566259607,-13.999999999999972,45.261014935517984,1.302124263819963,16.159532804117646,25.0,-4.3351638131803,2.521831121053716,7.392937640871514,False
5.5,-13.0,41.94050331882499,2.7614391280577197,-12.999999999999972,45.11120609565256,1.2370479185158307,16.483319847430472,25.0,-4.1464488662932455,2.333712457878514,7.032306536438757,False
5.5,-12.0,37.29104445175756,2.603879778392151,-11.999999999999972,44.94733665580898,1.1645552273738822,16.804964303074666,25.0,-3.957987743610704,2.145964767566572,6.671675432005999,False
5.5,-11.0,32.92770613035576,2.446805194547511,-11.0,44.76715749191672,1.0833160526157295,17.124039857133308,25.0,-3.7698282287320195,1.958668658307873,6.311044327573245,False
5.5,-10.0,28.850488354620776,2.2903151174464567,-9.999999999999972,44.5679012345679,0.9916667910767003,17.44000000000001,25.0,-3.5820308663360865,1.7719298562350723,5.950413223140488,False
5.5,-9.0,25.05939112455029,2.1345381073516623,-8.999999999999972,44.346124871811874,0.8875011298621693,17.752132903771418,25.0,-3.394673511243835,1.5858897878118976,5.58978211870773,False
5.5,-8.0,21.55441444014607,1.979642504004933,-7.999999999999986,44.09749340676096,0.7681162151892811,18.059494611896294,25.0,-3.207857963899345,1.4007419874759932,5.229151014274974,False
5.5,-7.0,18.335558301407268,1.825852642735207,-6.999999999999943,43.81647942573882,0.6299925426499553,18.360807567544096,25.0,-3.0217198945292525,1.2167584357008365,4.868519909842216,True
5.5,-6.0,15.402822708334432,1.6734733997578717,-5.999999999999972,43.49594328836031,0.4684740326839325,18.654302086254752,25.0,-2.8364441148933923,1.0343335948341528,4.50788880540946,True
5.5,-5.0,12.756207660927291,1.5229282595726439,-4.999999999999986,43.126548500591234,0.2772965986867555,18.9374609064405,25.0,-2.6522888598233005,0.8540616901675642,4.147257700976704,True
5.5,-4.0,10.39571315918566,1.374819866493965,-3.9999999999999716,42.69596943617822,0.04788778517175141,19.206593815703954,25.0,-2.4696258804699447,0.6768805289316662,3.786626596543946,True
5.5,-3.0,8.321339203109538,1.2300287655992985,-2.999999999999986,42.1879161562104,-0.23166739796713864,19.456106561730707,25.0,-2.289009624412908,0.504359280091778,3.4259954921111904,False
5.5,-2.0,6.533085792699236,1.089877874117449,-1.9999999999999858,41.58133747201496,-0.5780886277162307,19.677219304078847,25.0,-2.111302923379533,0.33932988486585025,3.065364387678434,False
5.5,-1.0,5.030952927954457,0.9564092817269904,-0.9999999999999716,40.8515707796721,-1.0146577332950777,19.85579663083673,25.0,-1.9379195782437069,0.1874509025672746,2.7047332832456767,False
5.5,0.0,3.814940608875472,0.8328418608896204,0.0,39.98075936455368,-1.5720329861721147,19.969831649831647,25.0,-1.7713263413785563,0.06178649850537694,2.3441021788129204,False
5.5,1.0,2.8850488354620385,0.7242612330646799,1.0000000000000142,38.999999999999986,-2.2831996107492163,20.000000000000007,25.0,-1.6161616161616152,0.0,1.9834710743801633,False
5.5,2.0,2.241277607714336,0.638361198370033,2.0,38.0,-3.1627981899810074,20.000000000000004,25.0,-1.481859239092902,0.0,1.622839969947407,False
5.5,3.0,1.8836269256322486,0.5852158771276007,3.0,37.0,-4.181009433900714,20.0,25.0,-1.3881213233019825,0.0,1.2622088655146502,False
5.5,4.0,1.8120967892158386,0.5739966406642019,4.0,36.0,-5.281913078373619,20.0,25.0,-1.3664422587864598,0.0,1.0818933132982718,False
5.5,5.0,2.026687198465081,0.6070326033576003,5.0,35.0,-6.424330135621437,20.0,25.0,-1.4280991735537187,4.440892098500626e-16,1.4425244177310281,False
5.5,6.0,2.527398153379977,0.6778841619171948,6.0,34.00000000000001,-7.5876495136405016,20.0,25.0,-1.545497328653013,0.0,1.8031555221637843,False
5.5,7.0,3.3142296539605405,0.7762649095579468,7.0,33.0,-8.762311260354224,20.0,25.00517234245045,-1.691885769594488,0.018345634515892027,2.1637866265965426,False
5.5,8.0,4.387181700206771,0.8931233957508865,8.0,32.0,-9.943646147107227,20.0,25.07743833613974,-1.8535552976608276,0.11995633222795271,2.524417731029298,False
5.5,9.0,5.746254292118647,1.0221416279840754,9.0,31.000000000000004,-11.129187752891072,20.0,25.227002778023184,-2.0239500758981266,0.2611978369554112,2.885048835462056,False
5.5,10.0,7.39144742969614,1.15926680823356,10.0,30.0,-12.317533894669674,20.00000000000001,25.429061818181815,-2.199721214347477,0.42065050727676906,3.245679939894813,False
5.75,-20.0,69.63656225281963,3.480044034024748,-19.99999999999997,45.72256330969472,1.4843764796231862,14.330989366996585,25.0,-5.154320638173937,3.417878493259103,8.600312320210394,False
5.75,-19.0,64.1668226817626,3.3405759118623894,-18.99999999999997,45.62476693265441,1.4438874654569536,14.647683863135862,25.0,-4.980850501293881,3.24464329057321,8.284704528643038,False
5.75,-18.0,58.92618215032997,3.201254703755741,-17.999999999999886,45.5203541846886,1.4000500631868276,14.963545500441501,25.0,-4.807478341269376,3.0715382632865658,7.969096737075682,False
5.75,-17.0,53.91464065852325,3.0621004629111312,-16.999999999999943,45.40856683841782,1.3524331930608784,15.278458727302588,25.0,-4.634217175949876,2.898582593642292,7.653488945508331,False
5.75,-16.0,49.1321982063414,2.9231370345644048,-15.999999999999943,45.2885220176794,1.3005289461605591,15.592285660609159,25.0,-4.461082432917261,2.7257994226603066,7.337881153940977,False
5.75,-15.0,44.57885479378559,2.7843929880609006,-14.999999999999943,45.15918512584777,1.2437348124919014,15.904860440780926,25.0,-4.28809253319967,2.553216925564695,7.022273362373623,False
5.75,-14.0,40.25461042085527,2.6459028350116442,-13.999999999999915,45.01933539123766,1.181330789731409,16.215981792178063,25.0,-4.11526965297085,2.380869757418303,6.706665570806267,False
5.75,-13.0,36.15946508754984,2.507708640157726,-12.999999999999972,44.867521592629,1.1124495900477689,16.525403090214642,25.0,-3.9426407297992845,2.208801026460297,6.391057779238915,False
5.75,-12.0,32.293418793870885,2.3698621788534777,-11.999999999999943,44.702004584995706,1.0360374299257487,16.83281890975597,25.0,-3.7702388099915356,2.037065034041294,6.0754499876715595,False
5.75,-11.0,28.65647153981694,2.232427866883436,-10.999999999999972,44.520681889934366,0.9508018081577856,17.13784652179778,25.0,-3.59810487960388,1.8657311519547515,5.759842196104207,False
5.75,-10.0,25.24862332538857,2.0954867993271957,-10.0,44.32098765432098,0.8551410651610238,17.44,25.0,-3.4262903938866915,1.6948894277031092,5.4442344045368545,False
5.75,-9.0,22.069874150585214,1.959142410012726,-8.999999999999972,44.099758438953174,0.7470480813249374,17.738653290927964,25.0,-3.2548608358373246,1.5246588858326215,5.128626612969501,False
5.75,-8.0,19.12022401540743,1.8235285439240154,-7.999999999999986,43.85305121003425,0.6239767559528338,18.03298642547522,25.0,-3.083900825549776,1.3552001655067032,4.813018821402148,True
5.75,-7.0,16.399672919855288,1.6888211952542667,-6.999999999999986,43.575894175177694,0.48265420662318137,18.321905330405677,25.0,-2.9135216260620824,1.186735379447838,4.497411029834793,True
5.75,-6.0,13.908220863928541,1.5552559338622243,-5.999999999999972,43.26194363800786,0.3188129129800723,18.603919169961515,25.0,-2.7438724590835686,1.0195804946482148,4.181803238267439,True
