t_s,position_m,speed_mps,accel_mps2,jerk_mps3,lead_position_m,gap_m,required_gap_m,margin_m
1.6300000000000001,38.929800617122595,22.159124766192004,-2.327668166399997,0.4228281599999991,82.6,43.6701993828774,43.238687149288005,0.4315122335893946
1.6400000000000001,39.15127555250586,22.135869489152004,-2.323360972799997,0.43858943999999883,82.80000000000001,43.64872444749415,43.20380423372801,0.4449202137661459
1.6500000000000001,39.3725181531,22.112658070000002,-2.318896799999997,0.45422399999999924,83.0,43.6274818469,43.168987105,0.4584947418999974
1.6600000000000001,39.59352886531175,22.089492072192005,-2.3142769151999976,0.46973183999999946,83.2,43.606471134688256,43.13423810828801,0.47223302640024656
1.67,39.81430815111901,22.066373046512005,-2.3095025855999975,0.48511295999999854,83.4,43.585691848881,43.099559569768005,0.4861322791129936
1.68,40.03485648794419,22.043302531072005,-2.3045750783999965,0.5003673599999984,83.6,43.565143512055805,43.06495379660801,0.5001897154477959
1.69,40.255174368527456,22.020282051312005,-2.299495660799997,0.515495039999998,83.8,43.54482563147254,43.030423076968006,0.5144025545045352
1.7,40.4752623008,21.997313120000005,-2.294265599999998,0.5304959999999983,84.0,43.5247376992,42.99596968000001,0.5287680191999939
1.71,40.69512080775734,21.974397237232004,-2.2888861631999973,0.5453702399999983,84.2,43.50487919224266,42.961595855848,0.5432833363946585
1.72,40.914750427332606,21.951535890432005,-2.2833586175999976,0.5601177599999982,84.4,43.4852495726674,42.927303835648004,0.557945737019395
1.73,41.13415171226979,21.928730554352004,-2.2776842303999976,0.574738559999998,84.6,43.4658482877302,42.89309583152801,0.5727524562021955
1.74,41.353325229997054,21.905982691072005,-2.2718642687999973,0.5892326399999993,84.8,43.44667477000294,42.858974036608004,0.5877007333949393
1.75,41.5722715625,21.883293750000004,-2.2658999999999967,0.6035999999999986,85.0,43.4277284375,42.824940625,0.6027878124999972
1.76,41.79099130619495,21.860665167872003,-2.2597926911999977,0.6178406399999985,85.2,43.409008693805056,42.79099775180801,0.6180109419970492
1.77,42.00948507180221,21.838098368752004,-2.2535436095999977,0.6319545599999983,85.4,43.390514928197796,42.75714755312801,0.6333673750697884
1.78,42.22775348421939,21.815594764032006,-2.247154022399998,0.6459417599999988,85.6,43.3722465157806,42.72339214604801,0.6488543697325895
1.79,42.44579718239466,21.793155752432007,-2.2406251967999973,0.6598022399999982,85.8,43.35420281760534,42.689733628648014,0.6644691889573267
1.8,42.6636168192,21.770782720000007,-2.233958399999998,0.6735359999999982,86.0,43.3363831808,42.656174080000014,0.6802091007999849
1.81,42.88121306130455,21.748477040112004,-2.227154899199998,0.6871430399999982,86.2,43.31878693869545,42.622715560168004,0.6960713785274493
1.82,43.09858658904781,21.726240073472006,-2.220215961599998,0.7006233599999978,86.4,43.30141341095219,42.589360110208005,0.7120533007441878
1.83,43.315738096313,21.704073168112007,-2.213142854399998,0.7139769599999981,86.6,43.284261903686996,42.55610975216801,0.7281521515189837
1.84,43.53266829040026,21.681977659392004,-2.205936844799998,0.7272038399999983,86.80000000000001,43.26733170959975,42.522966489088006,0.7443652205117459
1.85,43.749377891900004,21.659954870000004,-2.198599199999998,0.7403039999999983,87.0,43.250622108099996,42.489932305,0.7606898030999929
1.86,43.965867634566145,21.638006109952006,-2.1911311871999977,0.753277439999999,87.2,43.23413236543386,42.45700916492801,0.7771232005058479
1.87,44.18213826518941,21.616132676592006,-2.183534073599998,0.7661241599999985,87.4,43.2178617348106,42.42419901488801,0.7936627199225867
1.8800000000000001,44.3981905434706,21.594335854592003,-2.1758091263999986,0.7788441599999988,87.6,43.201809456529396,42.391503781888005,0.8103056746413912
1.8900000000000001,44.614025241893856,21.572616915952004,-2.1679576127999978,0.7914374399999988,87.80000000000001,43.185974758106155,42.358925373928,0.827049384178153
1.9000000000000001,44.8296431456,21.550977120000006,-2.1599807999999983,0.8039039999999986,88.0,43.1703568544,42.32646568000001,0.8438911743999853
1.9100000000000001,45.04504505225975,21.529417713392004,-2.1518799551999974,0.8162438399999983,88.2,43.15495494774025,42.294126570088004,0.860828377652247
1.92,45.26023177194701,21.507939930112006,-2.143656345599998,0.8284569599999977,88.4,43.13976822805299,42.26190989516801,0.8778583328849834
1.93,45.4752041270122,21.486544991472005,-2.135311238399998,0.8405433599999979,88.6,43.1247958729878,42.22981748720801,0.8949783857797868
1.94,45.68996295195546,21.465234106112003,-2.1268459007999976,0.8525030399999987,88.8,43.11003704804454,42.197851159168,0.912185888876536
1.95,45.90450909330001,21.444008470000007,-2.1182615999999985,0.8643359999999984,89.0,43.09549090669999,42.166012705000014,0.929478201699979
1.96,46.11884340946535,21.422869266432006,-2.109559603199998,0.876042239999998,89.2,43.081156590534654,42.13430389964801,0.9468526908866437
1.97,46.33296677064062,21.401817666032006,-2.100741177599997,0.887621759999999,89.4,43.06703322935939,42.10272649904801,0.9643067303113781
1.98,46.5468800586578,21.380854826752007,-2.0918075903999975,0.8990745599999991,89.6,43.053119941342196,42.07128224012801,0.9818377012141823
1.99,46.76058416686506,21.359981893872003,-2.0827601087999983,0.910400639999999,89.8,43.03941583313494,42.039972840808005,0.9994429923269337
2.0,46.97408000000001,21.339200000000005,-2.0735999999999977,0.9215999999999985,90.0,43.02591999999999,42.00880000000001,1.0171199999999843
2.0100000000000002,47.18736847406295,21.318510265072003,-2.064328531199998,0.9326726399999979,90.2,43.01263152593705,41.977765397608,1.0348661283290497
