t_s,x_m,y_m,heading_rad,yaw_rate_radps,signed_error_m,distance_error_m,heading_error_rad,curvature_command_pm,lateral_accel_mps2
2.74,54.7994167667937,0.10783609555776581,0.021586240409140894,0.06913226371141043,0.005378392964992995,0.005378392964992995,-0.00026967282412102006,0.004839047316750955,1.3826452742282087
2.75,54.99936865985486,0.1122223075349715,0.022280309574224538,0.06967974430794348,0.005255142743806034,0.005255142743806034,-0.0009637419892046632,0.0033276587653967077,1.3935948861588696
2.7600000000000002,55.19931745262379,0.11674764213757963,0.022976796434361423,0.06961783409382842,0.005187177429294651,0.005187177429294651,-0.000684378078249559,0.0038184212727955334,1.3923566818765685
2.77,55.399263044971576,0.12141224094538952,0.02367364535654363,0.06975150475858219,0.0051323514216822215,0.0051323514216822215,-0.00036429754808156583,0.00440375632551909,1.3950300951716437
2.7800000000000002,55.5992053331687,0.1262163808569017,0.024372980611635554,0.07011433677860603,0.005094618382230629,0.005094618382230629,-4.244162922193567e-06,0.0050861300563862415,1.4022867355721205
2.79,55.79914420156297,0.13116079708758277,0.02507726383904116,0.07074022234634927,0.0050775413506457005,0.0050775413506457005,0.0003947126051542897,0.00586696656095428,1.4148044469269854
2.8000000000000003,55.99907951956684,0.136246750759854,0.025789295062649722,0.07166294652351392,0.005085434541742437,0.005085434541742437,-0.00031731861845427436,0.004450797304833888,1.4332589304702783
2.81,56.19901114640407,0.14147579179388256,0.026507648317019114,0.07200655893670865,0.0051786813443554834,0.0051786813443554834,0.00011281937846223734,0.005404320101279958,1.440131178734173
2.82,56.398938952725764,0.14684892066441368,0.027231297957732492,0.07272098769579384,0.0053068992507783914,0.0053068992507783914,0.0005843154636446489,0.006475530178067689,1.4544197539158767
2.83,56.598862794823155,0.15236757727685524,0.027964149125831814,0.07384549743082233,0.0054734293744070845,0.005473429374407084,0.001094666097167532,0.007662761568742149,1.4769099486164468
2.84,56.798782502607054,0.15803402085567278,0.02871049239841091,0.07541791551316095,0.005680859981260693,0.005680859981260694,0.001640975195274584,0.008962810371809862,1.508358310263219
2.85,56.99869787492768,0.16385140529191503,0.029474986503334532,0.07747405145203773,0.0059329482379192515,0.005932948237919252,0.0008764810903509612,0.007685910418621174,1.5494810290407546
2.86,57.19860868532011,0.16982349438985583,0.030257300858256175,0.07898378690964285,0.006296963742716271,0.006296963742716271,0.0014376509831366335,0.009172265708989538,1.579675738192857
2.87,57.398514710247,0.1759536708473364,0.03105751558726655,0.081052263735218,0.006711905739081726,0.006711905739081727,0.002033113803759423,0.010778133346600573,1.62104527470436
2.88,57.598415694055404,0.18224607973920823,0.03188140003970427,0.0837157481689827,0.0071789414717747125,0.0071789414717747125,0.0026584343954012338,0.01249581026257718,1.674314963379654
2.89,57.79831133258577,0.1887060539722554,0.03273506732079918,0.08700673771182388,0.007698109919787728,0.007698109919787728,0.0033087985820995504,0.014315707083986828,1.7401347542364776
2.9,57.998201266667316,0.19534017884751248,0.033624933231069555,0.09095328872487773,0.008271540021492782,0.008271540021492782,0.0024189326718291743,0.013109405365151131,1.8190657744975547
2.91,58.198085089458814,0.20215593444496915,0.03455147601441318,0.09434396530425106,0.008971975049172805,0.008971975049172805,0.0030525027059690596,0.015076980461110924,1.886879306085021
2.92,58.397962383700346,0.20916051497439284,0.03551549779207033,0.09844671393338099,0.009725649877165884,0.009725649877165884,0.0037058765444532293,0.017137402966072343,1.9689342786676198
2.93,58.597832675215194,0.21636212432156726,0.0365242330127172,0.10328420467851634,0.010530136209624152,0.010530136209624152,0.004372957482414133,0.01927605117445242,2.0656840935703267
2.94,58.797695411181635,0.22377043177885766,0.03758511152429358,0.10887286812514438,0.01138158507625736,0.01138158507625736,0.005047378712060235,0.021476342500377832,2.1774573625028877
2.95,58.997549951548535,0.23139660431852396,0.03870569290325864,0.11522224236736558,0.012280057876735969,0.012280057876735967,0.003926797333095172,0.020133652542926313,2.3044448473473116
2.96,59.19739557887305,0.23925284965374768,0.03988646973207842,0.12091414972689637,0.013302071541774988,0.013302071541774988,0.004541780385598569,0.022385632312972126,2.4182829945379276
2.97,59.39723154823392,0.24735101052874314,0.04112807430266464,0.12738519351091301,0.014359849528788597,0.014359849528788597,0.005157273348401367,0.02467439622559133,2.5477038702182604
2.98,59.59705702635439,0.2557040081823787,0.04243829366272893,0.13463451328102075,0.015446574106419631,0.01544657410641963,0.0057662542982931594,0.02697908270300595,2.692690265620415
2.99,59.79687106348869,0.2643263137411589,0.04382486489468036,0.1426530038983205,0.01655389718706434,0.01655389718706434,0.00636162478283496,0.02927714675273426,2.85306007796641
3.0,59.99667258294163,0.2732339292072937,0.045295390143124836,0.151422812102525,0.017680625241674918,0.017680625241674918,0.004891099534390486,0.02746282431045589,3.0284562420505
3.0100000000000002,60.19646039550046,0.282443809975212,0.046849137735223624,0.15930044664251003,0.01890514452699396,0.01890514452699396,0.005382532353166831,0.029670209233327624,3.186008932850201
3.02,60.39623326828563,0.2919722082441353,0.04848526461997154,0.167896276566345,0.0201260303443659,0.020126030344365897,0.005855164967818842,0.031836360280003584,3.3579255313269
3.0300000000000002,60.59598984640391,0.3018362627125198,0.050210799487355476,0.17717975094357885,0.021332353129355858,0.021332353129355858,0.0063021359830947934,0.033936625095545445,3.543595018871577
3.04,60.795728618371555,0.3120544772519846,0.05203241957522982,0.18711116080604806,0.02251179990475397,0.022511799904753965,0.0067167455612402935,0.03594529102723455,3.742223216120961
3.0500000000000003,60.995447905714414,0.32264664043413394,0.053956357892139914,0.19764140058312202,0.023664503725501808,0.023664503725501808,0.004792807244330199,0.033250118214162204,3.95282801166244
3.06,61.19514588680434,0.33363311877416457,0.05597919797823518,0.20689576769659607,0.024868510474764016,0.024868510474764016,0.005069690809015196,0.03500789209279441,4.137915353931922
3.0700000000000003,61.39482069511082,0.34503294211917174,0.05809715466544126,0.216663011159302,0.026011314529388634,0.026011314529388634,0.005314497045218129,0.036640308619824896,4.33326022318604
3.08,61.59447032105951,0.3568655436207012,0.060315056718194336,0.22688333050172552,0.02707947194539775,0.02707947194539775,0.005521699553856334,0.03812287105311042,4.537666610034511
3.09,61.79409257302926,0.36915124841038166,0.06263709216812086,0.23748840802311633,0.028058577399840683,0.028058577399840683,0.005686151579323395,0.03943088055848747,4.7497681604623265
3.1,61.99368507186928,0.38191113579611424,0.06506672358629532,0.24840149741016276,0.028954660265925386,0.028954660265925383,0.0032565201611489264,0.03546770058822324,4.968029948203255
3.11,62.193245292322054,0.39516621322894,0.06759652804666447,0.2575289687247135,0.029842569184256623,0.029842569184256623,0.0032733481087763583,0.03638926540180934,5.15057937449427
3.12,62.39277070510292,0.40893526316694306,0.07021853143113774,0.26684066811649104,0.030603783316306348,0.030603783316306348,0.0032565868344948817,0.037116956985296115,5.336813362329821
3.13,62.59225865729274,0.4232367437436408,0.07293417254547538,0.27625616868193387,0.0312251812519478,0.0312251812519478,0.0032029474367903654,0.03763107612552853,5.525123373638677
3.14,62.79170633250513,0.43808930353201725,0.07574405477865961,0.28568883466577716,0.03169331968933146,0.03169331968933145,0.0031096445444287607,0.03791260877818898,5.713776693315543
3.15,62.991110756804204,0.45351160753231773,0.07864788599239099,0.29504621574958967,0.03202642482288581,0.03202642482288581,0.00020581333069738528,0.03243805148428058,5.900924314991793
3.16,63.190468866930814,0.4695214236994677,0.08163348500045398,0.3020502383271762,0.03229210328688969,0.03229210328688969,-1.115876687347861e-05,0.03226978575314273,6.041004766543524
3.17,63.389777710340994,0.48613328199833544,0.08468809417889968,0.30884893427154164,0.032373222319563875,0.032373222319563875,-0.00024798668282813296,0.03187724895390761,6.176978685430833
3.18,63.58903430071321,0.5033605487997022,0.08780923509105278,0.3153575520287988,0.032260581210987356,0.032260581210987356,-0.0005054620804557791,0.031249657050075798,6.307151040575976
3.19,63.78823557892614,0.521215994986009,0.09099356877863062,0.3214887474736732,0.031945377648400414,0.031945377648400414,-0.0007839050391131447,0.030377567570174124,6.4297749494734635
3.2,63.987378433991864,0.5397116218520762,0.0942368727588998,0.32715316654120474,0.03146521101664148,0.03146521101664148,-0.004027209019382333,0.023410792977876814,6.543063330824095
3.21,64.186459802417,0.5588577118946476,0.09752241712202704,0.3299463950061008,0.030874666848925227,0.030874666848925227,-0.004368695502211514,0.0221372758445022,6.598927900122016
3.22,64.38547693174492,0.5786603808954252,0.10083308616085901,0.33217996726623794,0.03006702922877705,0.030067029228777055,-0.004701604405592197,0.020663820417592658,6.643599345324759
3.23,64.5844272023814,0.5991238325678688,0.10416294168365729,0.33378578438767825,0.029040536143224847,0.029040536143224844,-0.0050248744793360695,0.01899078718455271,6.675715687753565
3.24,64.78330808408197,0.6202510106770647,0.10750537199025816,0.3346972386482978,0.027794430033222954,0.02779443003322295,-0.005337185312131371,0.017120059408960213,6.693944772965956
3.25,64.98211716695549,0.6420434682997296,0.11085310966140763,0.3348497870695828,0.02639225677100173,0.02639225677100173,-0.008684922983280843,0.009022410804440044,6.696995741391656
3.2600000000000002,65.18085228488906,0.6645004463930512,0.1141862697947142,0.33179243112474577,0.024867888489429744,0.024867888489429748,-0.008970134338981459,0.006927619811466827,6.635848622494915
3.27,65.37951183135037,0.687616421940599,0.11748499828502854,0.3279660220687038,0.023134402336703334,0.023134402336703337,-0.009209198475260083,0.004716005386183168,6.5593204413740755
3.2800000000000002,65.57809453265348,0.7113835292958347,0.12074144889940433,0.32333952299442553,0.021199865241602344,0.021199865241602344,-0.009400783684249125,0.002398297873104093,6.466790459888511
3.29,65.77659938592019,0.73579231795087,0.12394748943726042,0.317886761067955,0.01907363136118633,0.01907363136118633,-0.009543660851869529,-1.3690342552725998e-05,6.3577352213591
3.3000000000000003,65.97502568493994,0.7608317036327704,0.1270947520376582,0.31158675973013833,0.016849169678342928,0.016849169678342924,-0.0126909234522673,-0.008532677226191672,6.231735194602766
3.31,66.17337314783455,0.7864881371373361,0.1301627154906026,0.3020377619337729,0.014530712101767733,0.01453071210176773,-0.012704700745195988,-0.010878689388624243,6.040755238675458
3.3200000000000003,66.37164225566625,0.8127432602898994,0.13313147663063107,0.29174876389826615,0.012059094280373755,0.012059094280373753,-0.012635879323735333,-0.01321266436709691,5.834975277965323
3.33,66.56983396291719,0.8395764460534387,0.13599373287918365,0.2807391856543224,0.009452485434591264,0.009452485434591264,-0.012485108817577069,-0.015517732200562873,5.614783713086448
3.34,66.76794960014365,0.8669656609195783,0.1387424074450006,0.26903474364246344,0.006730138990192513,0.006730138990192513,-0.01225356049431453,-0.017776981998436546,5.3806948728492685
3.35,66.96599087576912,0.8948875181244067,0.14137071174407198,0.2566673422449459,0.004014619381072653,0.004014619381072653,-0.014881864793385907,-0.02574911020569916,5.133346844898918
3.36,67.16395998322042,0.9233165844155818,0.14386073207275124,0.24138765750530794,0.0012722847080782393,0.0012722847080782393,-0.014432975468245901,-0.02759366622841356,4.827753150106159
3.37,67.36185992396301,0.952223249058977,0.14619580874604846,0.22568003766734784,-0.0015237316763816616,0.0015237316763816616,-0.013879187367682955,-0.029282106411747572,4.513600753346957
3.38,67.55969415539761,0.9815762909454877,0.14837201508316838,0.20961478242840922,-0.00434761585911258,0.00434761585911258,-0.013225484347064555,-0.03079858455324169,4.192295648568185
3.39,67.75746645158635,1.0113438121559275,0.15038615189913063,0.1932670749751878,-0.007173212638354468,0.007173212638354468,-0.012477709141674953,-0.03212863092170437,3.865341499503756
3.4,67.95518087133574,1.041493385957417,0.1522357931198715,0.17671634016502458,-0.00985639625945087,0.00985639625945087,-0.014327350362415834,-0.03851109698428254,3.5343268033004915
3.41,68.15284182907597,1.0719915241150424,0.15390889082926235,0.1579657059525295,-0.012473052567799656,0.012473052567799656,-0.01331565536192586,-0.03910436329165137,3.15931411905059
3.42,68.35045437107838,1.1028018447460086,0.15539516616008034,0.13935140997423331,-0.015018512307747065,0.015018512307747065,-0.012203404552142222,-0.039425321412031505,2.7870281994846664
3.43,68.54802378792553,1.1338875305200429,0.1566965099550339,0.12097859381951323,-0.01746446106211361,0.01746446106211361,-0.011001603555739647,-0.0394676681735929,2.4195718763902647
3.44,68.74555544818955,1.165212265096529,0.15781586655103155,0.10295281335808112,-0.01977966999913973,0.01977966999913973,-0.012120960151737303,-0.044021590302614336,2.0590562671616226
3.45,68.94305484309868,1.1967398100812632,0.1587477085344689,0.08348049327016031,-0.021824264526648752,0.021824264526648752,-0.010654060771765811,-0.04313238607018037,1.6696098654032063
3.46,69.14052782360059,1.2284323978746627,0.15948852824408552,0.0647458994228553,-0.0236992531597737,0.0236992531597737,-0.009109409828234908,-0.04191807281624352,1.294917988457106
3.47,69.33798020955624,1.2602530550710602,0.16004627556395196,0.04686317565662464,-0.02537889478233307,0.025378894782333072,-0.00750360637327277,-0.04038610752887861,0.9372635131324927
3.48,69.53541762116684,1.2921665003386078,0.16043001566282786,0.029941252447321758,-0.02683946508234333,0.026839465082343326,-0.00585408278672378,-0.03854763065579089,0.5988250489464352
3.49,69.73284542154357,1.324139355431353,0.16064987006034226,0.014082491389976248,-0.028034903175228613,0.02803490317522861,-0.006073937184238182,-0.04018277754370497,0.28164982779952497
3.5,69.93026874409175,1.35613985054275,0.160709463602917,-0.0021098067126548437,-0.02890392647480816,0.02890392647480816,-0.004238575753089197,-0.037381077980986555,-0.04219613425309687
3.5100000000000002,70.12769267369349,1.3881366000394846,0.16061430888329584,-0.016871928465807477,-0.029510230493669926,0.029510230493669926,-0.002394388146066073,-0.03429900678580207,-0.3374385693161496
3.52,70.32512192544665,1.4201004915158442,0.16037912261969023,-0.030121158652916778,-0.029838719643412368,0.029838719643412368,-0.0005632352976160937,-0.030965190238644556,-0.6024231730583356
3.5300000000000002,70.5225607180046,1.4520053932509256,0.16001938359303763,-0.041787756695069726,-0.029877558277616074,0.029877558277616074,0.0012327873410699353,-0.027411983595476204,-0.8357551339013946
3.54,70.72001274380236,1.483828290236973,0.1595511967810026,-0.05181617650918989,-0.02958585369445943,0.02958585369445943,0.0017009741531049671,-0.026183905388249495,-1.0363235301837979
3.5500000000000003,70.91748120059036,1.5155490642699423,0.15898616182453285,-0.06115966875155041,-0.028969063501597017,0.028969063501597017,0.0035365757281402566,-0.021895912045316504,-1.2231933750310082
3.56,71.11496892517664,1.5471496533634757,0.15833713919632142,-0.06861998831325394,-0.02806490054596563,0.028064900545965634,0.005285047697344947,-0.017494805151275737,-1.3723997662650789
3.5700000000000003,71.31247819112575,1.5786153197788488,0.1576229982815404,-0.07418962854420236,-0.02687480537458385,0.02687480537458385,0.006922800507096288,-0.013029204360391275,-1.4837925708840471
3.58,71.51001065076676,1.6099350493483326,0.15686258619188959,-0.07788048610905718,-0.02540413880197275,0.02540413880197275,0.008426988027645799,-0.008550162746681151,-1.5576097221811436
3.59,71.70756734761056,1.6411015291308544,0.15607453082535322,-0.07972444047465685,-0.023640265908443158,0.023640265908443158,0.009215043394182165,-0.005210179120078828,-1.594488809493137
3.6,71.90514875917324,1.6721109417877675,0.15527485474424474,-0.0802091599604715,-0.02162717210533902,0.021627172105339015,0.010575415694873691,-0.00047634071559163674,-1.60418319920943
3.61,72.10275488250228,1.7029624881916297,0.15447978449324895,-0.07880955574471658,-0.019392085347635906,0.019392085347635903,0.01174564519113358,0.004099205034631254,-1.5761911148943317
3.62,72.3003851662668,1.7336588878349604,0.1537076616416534,-0.07562562802767293,-0.01695513430178921,0.01695513430178921,0.012705739435585867,0.008456344569382525,-1.5125125605534586
3.63,72.49803852167105,1.7642063805294703,0.15297571826081366,-0.07077920343824054,-0.014340058909617067,0.014340058909617067,0.013437637140167798,0.01253521537071853,-1.4155840687648107
3.64,72.69571336964259,1.7946144872456204,0.15229986132678763,-0.06441340342190097,-0.011583972075741028,0.011583972075741028,0.01411349407419382,0.016643016072646614,-1.2882680684380192
3.65,72.89340768491799,1.824895776600991,0.15169519114015195,-0.0565468566195711,-0.008727217257019691,0.008727217257019693,0.014530101401548756,0.02033298554607782,-1.1309371323914221
3.66,73.09111902255898,1.8550657295924327,0.15117573597035389,-0.04737475206154363,-0.005802863873041604,0.005802863873041604,0.014674305517716008,0.023545747162390412,-0.9474950412308726
3.67,73.28884457215892,1.885142405516603,0.15075347362043817,-0.037111928496756236,-0.0028465274739209374,0.002846527473920938,0.014535779269125302,0.026225031064329666,-0.7422385699351247
3.68,73.4865812225809,1.9151460176511501,0.15043814305412426,-0.025991254938396283,9.390899113996898e-05,9.390899113996898e-05,0.014851109835439219,0.029796128662018407,-0.5198250987679256
3.69,73.68432559967496,1.9450986667498926,0.15024000935138548,-0.013676536068111624,0.0029472587049361454,0.0029472587049361454,0.014305374928176046,0.03155800856128824,-0.27353072136223244
3.7,73.88207404278916,1.9750244619613517,0.15016729991975125,-0.0009079137803275697,0.0056948561035241405,0.005694856103524141,0.013454378254534022,0.03260361261259218,-0.018158275606551394
3.71,74.07982274316282,2.0049485572835337,0.15022308565504106,0.012021959794129415,0.008294787146737793,0.008294787146737795,0.012299047703891093,0.032892882554519984,0.2404391958825883
3.72,74.27756784503379,2.0348964213780136,0.1504074604177701,0.024810363290479646,0.010704961298810206,0.010704961298810206,0.010844009349085859,0.03239297999698192,0.4962072658095929
3.73,74.47530552641152,2.0648932384579592,0.15071745568501282,0.037147564754786686,0.012844779076851524,0.012844779076851526,0.010534014081843124,0.03391280724053777,0.7429512950957338
3.74,74.67303202609551,2.0949636671725855,0.15115261692187487,0.04984236517727803,0.014661806533345345,0.014661806533345345,0.008662470522484617,0.03198674757831458,0.9968473035455606
3.75,74.87074355727805,2.1251323495484296,0.1517096385368709,0.06152302097861153,0.016149506416630953,0.016149506416630953,0.006509381634288436,0.029168269685207825,1.2304604195722306
3.7600000000000002,75.0684365517216,2.155422256439416,0.152376706828489,0.0718561922694587,0.017269996990910235,0.017269996990910235,0.00409317754443711,0.025456352079784455,1.4371238453891741
3.77,75.26610780896117,2.185853689570226,0.15313870577978614,0.08051473519877798,0.017988324381639224,0.017988324381639224,0.0014361182374108827,0.02086056085646099,1.6102947039755597
3.7800000000000002,75.46375459696435,2.2164436363834388,0.1539772994379673,0.08718177222500025,0.01819279983233926,0.01819279983233926,0.0005975245792297079,0.019387848990798675,1.7436354445000048
3.79,75.66137467353349,2.2472056685881494,0.15487897529942202,0.09313356009841013,0.017896771204337945,0.017896771204337945,-0.0023375230741741193,0.013221725055989706,1.8626712019682026
3.8000000000000003,75.85896614352905,2.2781509103356647,0.15582732736488406,0.09652554598988203,0.017102187531776333,0.017102187531776333,-0.005449537004033361,0.00620311352370961,1.9305109197976407
3.81,76.05652779780627,2.309285932994002,0.15679531823120404,0.09707080966672584,0.0157903754861937,0.0157903754861937,-0.008703112860387913,-0.0016158502345821266,1.9414161933345166
3.8200000000000003,76.254059298908,2.3406116893865154,0.1577531733736857,0.0945087592879297,0.013948674271073538,0.013948674271073538,-0.012059827221095859,-0.01017098017111818,1.890175185758594
3.83,76.45156128435686,2.3721230039804566,0.15866866575610786,0.08860938245463816,0.011444241868899006,0.011444241868899006,-0.012975319603518026,-0.014506397338137047,1.7721876490927633
3.84,76.6490353593014,2.4038087629462717,0.15951713707682752,0.08110988087794412,0.0083892829029978,0.0083892829029978,-0.0163270573659158,-0.0242648318288338,1.6221976175588824
3.85,76.8464838724322,2.435653428985785,0.16027197095018475,0.06989428039969589,0.004795227953550077,0.004795227953550077,-0.01968054311086853,-0.034565858268186984,1.397885607993918
3.86,77.04391029382755,2.46763478020941,0.16089529754653104,0.054821283899728804,0.0006757699453539895,0.0006757699453539895,-0.022988792522213614,-0.04530181509907324,1.096425677994576
3.87,77.24131937500198,2.499723001806436,0.1613480619958055,0.03579502896155014,-0.003970018213366823,0.003970018213366823,-0.023441556971488087,-0.050853132156342996,0.7159005792310027
3.88,77.43871706701505,2.5318812192468743,0.1616014249138013,0.014947050263021757,-0.009216240998422815,0.009216240998422817,-0.026456966692509465,-0.06213017438344175,0.29894100526043516
3.89,77.6361101803181,2.5640675328546405,0.1616259745378285,-0.0099541187384099,-0.014907889494221482,0.014907889494221482,-0.02931156544464525,-0.07353102038351197,-0.199082374768198
3.9,77.83350672603345,2.596232785752933,0.16138133563018955,-0.03887724907653617,-0.021000998846984364,0.021000998846984364,-0.03195593639256736,-0.08491287163211908,-0.7775449815307234
3.91,78.03091598668601,2.6283198973161834,0.16082772584325603,-0.07173517815551753,-0.02744320999859455,0.02744320999859455,-0.03434138698638022,-0.096125983971355,-1.4347035631103506
3.92,78.22834843038623,2.6602640266002098,0.15992652329862622,-0.1083831666547991,-0.03422617412690053,0.03422617412690053,-0.033440184441750426,-0.10110654301040138,-2.167663333095982
3.93,78.42581545914025,2.691993619573255,0.1586525863153596,-0.14627790989242734,-0.041335447731002235,0.04133544773100224,-0.03514662706573379,-0.11162870186246981,-2.925558197848547
3.94,78.62332888015729,2.7234330714385075,0.15698256151346415,-0.1875893410336234,-0.04859558162387534,0.04859558162387534,-0.03648979208693044,-0.12,-3.751786820672468
3.95,78.82090106880486,2.7545009895586663,0.15488689460296834,-0.2313980072126329,-0.05592696403189923,0.05592696403189923,-0.03743187752936554,-0.12,-4.627960144252658
3.96,79.01854458035032,2.785111787107498,0.15235749283755187,-0.274339203681799,-0.06324547866134277,0.06324547866134277,-0.037956838826092264,-0.12,-5.486784073635979
3.97,79.21627128495932,2.8151803936816147,0.14940294474276355,-0.31643010749222344,-0.07054678159793697,0.07054678159793697,-0.03500229073130395,-0.12,-6.328602149844469
3.98,79.41409210347312,2.84462331809113,0.14603166877995266,-0.3576875555666006,-0.07774854328556864,0.07774854328556866,-0.03469436255493935,-0.12,-7.153751111332012
3.99,79.61201692633968,2.873358606450141,0.1422519167137647,-0.39812805143422575,-0.08468896987726485,0.08468896987726485,-0.0339796682445804,-0.12,-7.962561028684515
4.0,79.81005453860332,2.901305803345885,0.1380717769129585,-0.43776777183261234,-0.09128711252290903,0.09128711252290901,-0.032859393520447686,-0.12,-8.755355436652247
4.01,80.00821255063623,2.9283859161059618,0.1334991775858604,-0.47662257317841517,-0.09746332084776772,0.09746332084776772,-0.03133495252261473,-0.12,-9.532451463568304
4.0200000000000005,80.20649733431436,2.9545213821653653,0.12854188995175356,-0.5147079979102047,-0.1032401209082314,0.1032401209082314,-0.026377664888507873,-0.12,-10.294159958204094
4.03,80.40491396436131,2.979636039519525,0.1232075313494707,-0.552039280705638,-0.10849294320177826,0.10849294320177826,-0.024073644617565212,-0.12,-11.04078561411276
4.04,80.60346616460177,3.0036551002357363,0.1175035682844288,-0.5886313545755532,-0.11308889397893217,0.11308889397893217,-0.02137649566299027,-0.12,-11.772627091511064
4.05,80.80215625888358,3.0265051269831025,0.11143731941533243,-0.6244988568373594,-0.11695238637054603,0.11695238637054602,-0.01828824591503296,-0.12,-12.489977136747187
4.0600000000000005,81.00098512644466,3.048114012530434,0.10501595848173376,-0.6596561349701653,-0.12000903158608597,0.12000903158608597,-0.014811192715719207,-0.12,-13.193122699403306
4.07,81.19995216151587,3.068410962152078,0.09824651717362641,-0.6941172523539496,-0.12230001524339841,0.12230001524339842,-0.00804175140761186,-0.12,-13.882345047078992
4.08,81.39905523696646,3.087326478873467,0.09113588794421174,-0.7278959938951193,-0.12366973761364336,0.12366973761364336,-0.0038372741983722096,-0.12,-14.557919877902386
4.09,81.59829067181124,3.1047923514809654,0.08369082676697427,-0.7610058715406434,-0.12401127717437126,0.12401127717437127,0.0007438481405268871,-0.12,-15.220117430812866
4.1,81.79765320241229,3.1207416452144776,0.07591795583816062,-0.793460129683015,-0.12325427463468902,0.12325427463468903,0.0056986518274842884,-0.11185697097972044,-15.869202593660301
4.11,81.99713588180693,3.135109772726882,0.06783994425293441,-0.8220468949044538,-0.12133059776884103,0.12133059776884103,0.011007737215089061,-0.09931512333866291,-16.440937898089075
4.12,82.19672978541979,3.147839344469957,0.05950382203623251,-0.8451006998065144,-0.11829940538239747,0.11829940538239747,0.01934385943179096,-0.07961168651881556,-16.902013996130286
4.13,82.39642396299756,3.158884396730114,0.05097859733335418,-0.8598949250082832,-0.11400404915192298,0.11400404915192298,0.025152191516008837,-0.06369966611990531,-17.197898500165664
4.14,82.5962056152616,3.1682140583970293,0.042338512928802814,-0.8680946226471421,-0.10839028685385661,0.10839028685385663,0.03112994622008781,-0.04613039441368099,-17.361892452942843
4.15,82.79606063295032,3.1758114524802776,0.03365215153623436,-0.8691740576274788,-0.10143677306795015,0.10143677306795014,0.0372107220633161,-0.02701532894131796,-17.383481152549574
4.16,82.99597406476929,3.181674031998951,0.02499307955907893,-0.8626620452496949,-0.0931363072161094,0.09313630721610941,0.04332280195292521,-0.006490703310258972,-17.2532409049939
4.17,83.19593059076128,3.1858145386323637,0.01643925778199385,-0.8481506830196283,-0.08361757229417767,0.08361757229417767,0.05187662373001029,0.020135675165842915,-16.963013660392566
4.18,83.39591502707908,3.1882624686423324,0.008082007630521122,-0.8233819126503458,-0.07278411943090406,0.07278411943090406,0.057747009663458734,0.04270989989601341,-16.467638253006914
4.19,83.59591286789501,3.189066611839506,1.4833700400181116e-05,-0.7901636048316973,-0.06067299265999197,0.060672992659991966,0.06338868436427819,0.06610437606856441,-15.803272096633947
4.2,83.79591087999148,3.1882934300567993,-0.007676978361876716,-0.7483382302797184,-0.04734494917479613,0.04734494917479614,0.06871732000625491,0.09008969083771369,-14.966764605594367
4.21,83.99589759792137,3.186026665487194,-0.01490703904756155,-0.6978422325732639,-0.03288272774169075,0.03288272774169075,0.07594738069193974,0.11901203364218872,-13.956844651465278
4.22,84.19586375961372,3.182368044259438,-0.021579694877746275,-0.63689210745602,-0.01748620270611456,0.01748620270611456,0.08031987959816386,0.12,-12.7378421491204
4.23,84.39580262693046,3.177435865523507,-0.027646941213325876,-0.5767576147848575,-0.0011516211782872173,0.0011516211782872173,0.08415044222515948,0.12,-11.53515229569715
4.24,84.59570977343911,3.1713504124880987,-0.033118816182247,-0.5178138648470163,0.016007211006982484,0.016007211006982484,0.08744933545830362,0.12,-10.356277296940327
4.25,84.79558277216478,3.1642297025655624,-0.038007108927429374,-0.46003727935665256,0.03387880969165797,0.03387880969165798,0.09022836994875363,0.12,-9.200745587133051
4.26,84.99542093429662,3.1561893886652364,-0.042323375151122125,-0.4034047469092681,0.052339221170977175,0.052339221170977175,0.09454463617244636,0.12,-8.06809493818536
4.2700000000000005,85.19522506491401,3.147342797375807,-0.04607894173733956,-0.34789361373683,0.07121062353009652,0.07121062353009652,0.09625449954559846,0.12,-6.9578722747366
4.28,85.39499723288888,3.137800970720574,-0.04928491128276456,-0.293481674645981,0.09048095586846694,0.09048095586846695,0.09747797932520519,0.12,-5.86963349291962
4.29,85.59474055432361,3.1276727106374276,-0.05195216653793724,-0.2401471641356367,0.11004788453991135,0.11004788453991135,0.09822545971529026,0.12,-4.802943282712734
4.3,85.79445898889607,3.117064625426322,-0.05409137476049888,-0.18786874769051443,0.12981121556253344,0.12981121556253342,0.09850696802358874,0.12,-3.7573749538102885
4.3100000000000005,85.99415714850001,3.1060811774905543,-0.0557129919822377,-0.13662551324703354,0.14965062774865118,0.14965062774865118,0.10012858524532756,0.12,-2.7325102649406707
4.32,86.19384011758657,3.0948247317747315,-0.05682726719164043,-0.08639696282822909,0.16942681764732978,0.16942681764732978,0.09944646898252535,0.12,-1.7279392565645817
4.33,86.39351328463331,3.0833956043723822,-0.05744424643362524,-0.037163004344260515,0.18911727429728167,0.18911727429728165,0.09832748623063202,0.12,-0.7432600868852103
4.34,86.59318218418763,3.0718921108402575,-0.05757377682809297,0.011096056444673916,0.20862966569984223,0.20862966569984223,0.09678050602948776,0.12,0.22192112889347831
4.3500000000000005,86.79285234895458,3.0604106138147547,-0.05722551050890655,0.05839952380630432,0.227873523411967,0.227873523411967,0.09481411587587867,0.12,1.1679904761260864
