t_s,position_m,speed_mps,accel_mps2,jerk_mps3,lead_position_m,gap_m,required_gap_m,margin_m
0.6375000000000001,15.854527734375003,24.62453125,-1.0852941176470585,-1.277427233869326,62.75,46.895472265624996,46.936796875,-0.04132460937500326
0.646,16.06379691327488,24.615260232282353,-1.0961066076124566,-1.2666919601058415,62.92,46.85620308672512,46.92289034842353,-0.06668726169841221
0.6545000000000001,16.272986899021163,24.605897695929414,-1.1068279474048441,-1.2559801343374717,63.09,46.81701310097884,46.90884654389412,-0.09183344291528073
0.663,16.48209691699584,24.59644441487059,-1.1174583363321795,-1.245291756564217,63.260000000000005,46.77790308300416,46.894666622305884,-0.11676353930172212
0.6715000000000001,16.691126199152123,24.586901161341174,-1.1279979737024222,-1.2346268267860776,63.43,46.73887380084788,46.88035174201176,-0.14147794116388468
0.68,16.900073984000002,24.57726870588235,-1.1384470588235294,-1.2239853450030531,63.6,46.699926016,46.86590305882353,-0.16597704282352765
0.6885,17.108939516591878,24.56754781734118,-1.14880579100346,-1.2133673112151433,63.769999999999996,46.66106048340812,46.85132172601177,-0.19026124260364696
0.6970000000000001,17.31772204850816,24.557739262870587,-1.1590743695501726,-1.2027727254223486,63.94,46.62227795149184,46.83660889430588,-0.21433094281404408
0.7055,17.526420837842842,24.54784380792941,-1.169252993771626,-1.192201587624669,64.11,46.58357916215716,46.821765711894116,-0.23818654973695885
0.7140000000000001,17.73503514918912,24.537862216282353,-1.1793418629757781,-1.1816538978221045,64.28,46.544964850810885,46.80679332442353,-0.2618284736126455
0.7225,17.943564253625,24.52779525,-1.189341176470588,-1.171129656014655,64.45,46.506435746375004,46.791692875,-0.2852571286249983
0.7310000000000001,18.152007428698884,24.517643669458824,-1.1992511335640135,-1.1606288622023202,64.62,46.467992571301124,46.77646550418824,-0.3084729328871134
0.7395,18.36036395841516,24.507408233341177,-1.2090719335640134,-1.1501515163851004,64.79,46.42963604158484,46.761112350011764,-0.33147630842692166
0.748,18.568633133219837,24.497089698635293,-1.2188037757785464,-1.1396976185629961,64.96000000000001,46.391366866780174,46.74563454795294,-0.3542676811727645
0.7565000000000001,18.77681424998612,24.486688820635294,-1.2284468595155706,-1.1292671687360063,65.13,46.35318575001388,46.73003323095294,-0.3768474809390625
0.765,18.984906612,24.476206352941176,-1.2380013840830446,-1.1188601669041318,65.3,46.315093387999994,46.714309529411764,-0.3992161414117703
0.7735000000000001,19.192909528945883,24.465643047458826,-1.247467548788927,-1.108476613067372,65.47,46.277090471054116,46.69846457118824,-0.42137410013412335
0.782,19.40082231689216,24.454999654399998,-1.2568455529411762,-1.0981165072257275,65.64,46.23917768310784,46.6824994816,-0.4433217984921569
0.7905000000000001,19.608644298276843,24.444276922282352,-1.2661355958477507,-1.0877798493791977,65.81,46.20135570172316,46.66641538342353,-0.4650596817003674
0.799,19.81637480189312,24.433475597929412,-1.2753378768166088,-1.0774666395277834,65.98,46.163625198106885,46.65021339689412,-0.48658819878723136
