s_m,t_s,speed_mps,road_limit_mps,traffic_limit_mps,combined_limit_mps,admissible_speed_mps,accel_mps2,x_m,y_m
865.0,50.7145694425853,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,545.763405188476,336.9417018583461
866.0,50.786569442585304,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,545.0768774933639,337.6688040798477
867.0,50.858569442585306,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,544.3867228838706,338.3924645884174
868.0,50.93056944258531,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,543.6929586138252,339.1126652925804
869.0,51.00256944258531,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,542.9956020272986,339.8293881873566
870.0,51.074569442585315,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,542.2946705581688,340.5426153547108
871.0,51.14656944258532,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,541.5901817296865,341.2523289640011
872.0,51.21856944258532,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,540.8821531540352,341.9585112724241
873.0,51.29056944258532,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,540.1706025318928,342.66114462545903
874.0,51.362569442585325,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,539.4555476519876,343.36021145730854
875.0,51.43456944258533,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,538.7370063906544,344.05569429133834
876.0,51.50656944258533,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,538.0149967113873,344.7475757405137
877.0,51.578569442585334,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,537.2895366643907,345.43583850783455
878.0,51.650569442585336,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,536.5606443861279,346.1204653867675
879.0,51.72256944258534,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,535.8283380988681,346.801439261676
880.0,51.79456944258534,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,535.0926361102302,347.47874310824903
881.0,51.866569442585345,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,534.3535568127255,348.1523599939256
882.0,51.93856944258535,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,533.6111186832982,348.8222730783185
883.0,52.01056944258535,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,532.8653402828627,349.4884656136356
884.0,52.08256944258535,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,532.1162402558401,350.15092094509816
885.0,52.154569442585355,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,531.3638373296922,350.8096225113576
886.0,52.22656944258536,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,530.6081503144529,351.4645538449088
887.0,52.29856944258536,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,529.8491981022584,352.1156985725026
888.0,52.370569442585364,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,529.0869996668741,352.7630404155548
889.0,52.442569442585366,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,528.3215740632215,353.4065631905531
890.0,52.51456944258537,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,527.5529404269007,354.04625080946147
891.0,52.58656944258537,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,526.7811179737126,354.68208728012286
892.0,52.658569442585375,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,526.0061259991785,355.3140567066586
893.0,52.73056944258538,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,525.2279838780571,355.94214328986595
894.0,52.80256944258538,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,524.4467110638609,356.56633132761306
895.0,52.87456944258538,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,523.6623270883699,357.18660521523145
896.0,52.946569442585385,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,522.8748515611423,357.8029494459062
897.0,53.01856944258539,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,522.0843041690255,358.41534861106373
898.0,53.09056944258539,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,521.2907046756629,359.0237874007569
899.0,53.162569442585394,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,520.4940729210008,359.62825060404737
900.0,53.234569442585396,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,519.6944288207912,360.2287231093867
901.0,53.3065694425854,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,518.8917923660954,360.8251899049936
902.0,53.3785694425854,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,518.0861836227825,361.4176360792292
903.0,53.450569442585405,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,517.2776227310295,362.00604682096997
904.0,53.52256944258541,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,516.4661299048164,362.59040741997796
905.0,53.59456944258541,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,515.6517254314216,363.1707032672688
906.0,53.66656944258541,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,514.8344296709145,363.7469198554764
907.0,53.738569442585415,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,514.0142630556466,364.319042779216
908.0,53.81056944258542,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,513.1912460897406,364.88705773544444
909.0,53.88256944258542,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,512.3653993485776,365.45095052381737
910.0,53.954569442585424,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,511.5367434782833,366.01070704704443
911.0,54.026569442585426,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,510.7052991952113,366.56631331124174
912.0,54.09856944258543,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,509.87108728542535,367.1177554262815
913.0,54.17056944258543,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,509.0341286041796,367.66501960613965
914.0,54.242569442585435,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,508.1944440753977,368.2080921692403
915.0,54.31456944258544,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,507.35205469114896,368.7469595387975
916.0,54.38656944258544,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,506.5069815111242,369.2816082431551
917.0,54.45856944258544,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,505.65924566210896,369.8120249161234
918.0,54.530569442585445,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,504.80886833745524,370.33819629731306
919.0,54.60256944258545,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,503.9558707965518,370.8601092324672
920.0,54.67456944258545,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,503.10027436429283,371.3777506737895
921.0,54.746569442585454,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,502.2421004305446,371.89110768027075
922.0,54.818569442585456,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,501.3813704496107,372.4001674180127
923.0,54.89056944258546,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,500.5181059396957,372.9049171605484
924.0,54.96256944258546,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,499.6523284823677,373.40534428916044
925.0,55.034569442585465,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,498.78405972201784,373.90143629319687
926.0,55.10656944258547,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,497.9133213653199,374.3931807703833
927.0,55.17856944258547,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,497.0401351806874,374.8805654271335
928.0,55.25056944258547,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,496.16452299772965,375.3635780788563
929.0,55.322569442585475,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,495.2865067067055,375.84220665026066
930.0,55.39456944258548,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,494.40610825797654,376.3164391756572
931.0,55.46656944258548,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,493.52334966145804,376.78626379925754
932.0,55.538569442585484,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,492.638252986069,377.2516687754704
933.0,55.610569442585486,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,491.7508403591803,377.71264246919577
934.0,55.68256944258549,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,490.8611339660613,378.16917335611527
935.0,55.75456944258549,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,489.9691560493254,378.6212500229806
936.0,55.826569442585495,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,489.0749289083742,379.06886116789843
937.0,55.8985694425855,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,488.1784748988397,379.51199560061355
938.0,55.9705694425855,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,487.27981643202526,379.95064224278826
939.0,56.0425694425855,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,486.37897597434585,380.38479012827935
940.0,56.114569442585505,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,485.47597604676594,380.81442840341225
941.0,56.18656944258551,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,484.5708392242368,381.23954632725247
942.0,56.25856944258551,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,483.6635881351318,381.660133271874
943.0,56.330569442585514,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,482.75424546068086,382.0761787226253
944.0,56.402569442585516,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,481.8428339344035,382.4876722783916
945.0,56.47456944258552,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,480.92937634154043,382.8946036518555
946.0,56.54656944258552,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,480.0138955184839,383.29696266975384
947.0,56.618569442585525,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,479.0964143522068,383.69473927313214
948.0,56.69056944258553,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,478.17695577969045,384.08792351759615
949.0,56.76256944258553,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,477.2555427873514,384.47650557355996
950.0,56.83456944258553,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,476.33219841046633,384.8604757264927
951.0,56.906569442585536,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,475.4069457325967,385.23982437716035
952.0,56.97856944258554,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,474.47980788501104,385.6145420418665
953.0,57.05056944258554,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,473.55080804610753,385.98461935268904
954.0,57.122569442585544,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,472.61996944083364,386.35004705771445
955.0,57.194569442585546,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,471.687315340106,386.7108160212691
956.0,57.26656944258555,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,470.75286906022853,387.06691722414774
957.0,57.33856944258555,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,469.81665396230966,387.41834176383884
958.0,57.410569442585555,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,468.878693451678,387.7650808547472
959.0,57.48256944258556,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,467.93901097729747,388.10712582841364
960.0,57.55456944258556,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,466.99763003118096,388.4444681337317
961.0,57.62656944258556,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,466.0545741478031,388.777099337161
962.0,57.698569442585566,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,465.109866903512,389.1050111229392
963.0,57.77056944258557,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,464.1635319159394,389.42819529328847
964.0,57.84256944258557,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,463.2155928434108,389.74664376862137
965.0,57.914569442585574,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,462.26607338435343,390.06034858774285
966.0,57.986569442585576,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,461.3149972767046,390.3693019080485
967.0,58.05856944258558,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,460.3623882973173,390.6734960057215
968.0,58.13056944258558,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,459.4082702613665,390.97292327592527
969.0,58.202569442585585,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,458.4526670217532,391.26757623299363
970.0,58.27456944258559,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,457.4956024685089,391.55744751061803
971.0,58.34656944258559,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,456.5371005281974,391.8425298620316
972.0,58.41856944258559,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,455.5771851633174,392.12281616019044
973.0,58.490569442585596,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,454.6158803717028,392.3982993979517
974.0,58.5625694425856,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,453.65321018592357,392.66897268824863
975.0,58.6345694425856,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,452.68919867268414,392.93482926426327
976.0,58.706569442585604,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,451.72386993222216,393.19586247959495
977.0,58.77856944258561,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,450.7572480977057,393.452065808427
978.0,58.85056944258561,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,449.7893573346305,393.70343284568935
979.0,58.92256944258561,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,448.82022184021514,393.9499573072193
980.0,58.994569442585615,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,447.8498658427965,394.1916330299181
981.0,59.06656944258562,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,446.87831360122385,394.4284539719053
982.0,59.13856944258562,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,445.90558940425285,394.6604142126697
983.0,59.21056944258562,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,444.93171756993763,394.8875079532173
984.0,59.282569442585626,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,443.9567224450234,395.10972951621653
985.0,59.35456944258563,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,442.9806284043373,395.3270733461398
986.0,59.42656944258563,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,442.0034598501798,395.53953400940264
987.0,59.498569442585634,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,441.02524121171376,395.74710619449957
988.0,59.57056944258564,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,440.0459969443541,395.9497847121368
989.0,59.64256944258564,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,439.06575152915656,396.147564495362
990.0,59.71456944258564,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,438.0845294722054,396.3404405996908
991.0,59.786569442585645,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,437.1023553040011,396.52840820323064
992.0,59.85856944258565,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,436.1192535788466,396.7114626068013
993.0,59.93056944258565,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,435.1352488742338,396.8895992340521
994.0,60.00256944258565,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,434.15036579022905,397.0628136315768
995.0,60.074569442585656,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,433.1646289488583,397.2311014690243
996.0,60.14656944258566,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,432.17806299349115,397.3944585392075
997.0,60.21856944258566,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,431.1906925882251,397.55288075820823
998.0,60.290569442585664,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,430.2025424172688,397.70636416547916
999.0,60.36256944258567,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.0,429.21363718432514,397.8549049239432
1000.0,60.43456944258567,13.88888888888889,17.320508075688775,13.88888888888889,13.88888888888889,13.88888888888889,0.9999999999999858,428.22400161197345,397.9984993200891
1001.0,60.5063837798205,13.96070322612372,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,427.234009115373,398.13961932814897
1002.0,60.57783058738375,14.03215003368697,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,426.24401661877255,398.2807393362088
1003.0,60.64891545097837,14.103234897281588,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,425.2540241221721,398.4218593442687
1004.0,60.71964381623917,14.173963262542387,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.9999999999999858,424.26403162557165,398.56297935232857
1005.0,60.790020993601374,14.244340439904587,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,423.2740391289712,398.7040993603884
1006.0,60.86005216295373,14.314371609256943,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,422.2840466323708,398.8452193684483
1007.0,60.92974237808774,14.384061824390955,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,421.29405413577035,398.98633937650817
1008.0,60.99909657095378,14.453416017257002,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,420.3040616391699,399.127459384568
1009.0,61.06811955573433,14.522439002037546,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,419.31406914256945,399.2685793926279
1010.0,61.13681603274368,14.591135479046903,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,418.324076645969,399.40969940068777
1011.0,61.20519059216332,14.659510038466541,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,417.33408414936855,399.5508194087476
1012.0,61.27324771762108,14.727567163924302,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,416.3440916527681,399.6919394168075
1013.0,61.34099178962221,14.795311235925432,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,415.35409915616765,399.8330594248674
1014.0,61.408427088839645,14.862746535142868,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,414.3641066595672,399.9741794329272
1015.0,61.47555779927055,14.929877245573767,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,413.37411416296675,400.1152994409871
1016.0,61.542388011265636,14.996707457568856,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.9999999999999858,412.3841216663663,400.256419449047
1017.0,61.6089217244376,15.063241170740822,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,411.39412916976585,400.3975394571068
1018.0,61.67516285045437,15.12948229675759,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,410.40413667316545,400.5386594651667
1019.0,61.741115215722786,15.195434662026004,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.9999999999999858,409.414144176565,400.6797794732266
1020.0,61.80678256396791,15.261102010271124,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,408.42415167996455,400.8208994812864
1021.0,61.87216855871285,15.326488005016065,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.9999999999999858,407.4341591833641,400.9620194893463
1022.0,61.937276785663805,15.391596231967018,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,406.44416668676365,401.1031394974062
1023.0,62.00211075500464,15.456430201307846,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,405.4541741901632,401.244259505466
1024.0,62.066673903605206,15.520993349908418,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,404.46418169356275,401.3853795135259
1025.0,62.13096959714739,15.5852890434506,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,403.4741891969623,401.5264995215858
1026.0,62.195001132172436,15.649320578475647,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,402.48419670036185,401.6676195296456
1027.0,62.25877173805327,15.71309118435648,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.9999999999999858,401.4942042037614,401.8087395377055
1028.0,62.32228457889503,15.77660402519824,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,400.50421170716095,401.9498595457654
1029.0,62.38554275536702,15.839862201670233,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,399.51421921056055,402.0909795538252
1030.0,62.448549306469076,15.902868752772292,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000142,398.5242267139601,402.2320995618851
1031.0,62.5113072112352,15.965626657538419,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,397.53423421735965,402.373219569945
1032.0,62.573819390377146,16.028138836680366,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,396.5442417207592,402.5143395780048
1033.0,62.63608870787054,16.090408154173762,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.9999999999999716,395.55424922415875,402.6554595860647
1034.0,62.69811797248598,16.152437418789198,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,394.5642567275583,402.7965795941246
1035.0,62.759909939267395,16.214229385570608,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,393.57426423095785,402.9376996021844
1036.0,62.8214673109599,16.275786757263116,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,392.5842717343574,403.0788196102443
1037.0,62.88279273938926,16.337112185692472,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,391.59427923775695,403.2199396183042
1038.0,62.94388882679484,16.398208273098057,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.9999999999999716,390.6042867411565,403.361059626364
1039.0,63.00475812711813,16.459077573421347,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,389.61429424455605,403.5021796344239
1040.0,63.06540314724845,16.51972259355167,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,388.62430174795566,403.6432996424838
1041.0,63.12582634822771,16.580145794530925,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,387.6343092513552,403.7844196505436
1042.0,63.18603014641573,16.640349592718945,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,386.64431675475475,403.9255396586035
1043.0,63.24601691461783,16.700336360921046,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,385.6543242581543,404.0666596666634
1044.0,63.30578898317604,16.760108429479256,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,384.66433176155385,404.2077796747232
1045.0,63.365348641025435,16.819668087328644,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,383.6743392649534,404.3488996827831
1046.0,63.424698136716884,16.879017583020097,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,382.68434676835295,404.490019690843
1047.0,63.48383967940763,16.938159125710847,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,381.6943542717525,404.6311396989028
1048.0,63.54277543982075,16.99709488612397,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,380.70436177515205,404.7722597069627
1049.0,63.60150755117485,17.055826997478068,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,379.7143692785516,404.9133797150226
1050.0,63.660038110084976,17.114357556388196,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.9999999999999716,378.72437678195115,405.0544997230824
1051.0,63.71836917743598,17.172688623739198,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,377.73438428535076,405.1956197311423
1052.0,63.77650277922919,17.23082222553241,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,376.7443917887503,405.3367397392022
1053.0,63.83444090740351,17.28876035370673,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,375.75439929214986,405.477859747262
1054.0,63.89218552063181,17.346504966935033,inf,19.444444444444443,19.444444444444443,19.444444444444443,0.9999999999999716,374.7644067955494,405.6189797553219
1055.0,63.94973854509355,17.40405799139677,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,373.77441429894895,405.7600997633818
1056.0,64.00710187522446,17.461421321527688,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,372.7844218023485,405.9012197714416
1057.0,64.0642773744442,17.518596820747423,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0,371.79442930574805,406.0423397795015
1058.0,64.12126687586259,17.575586322165805,inf,19.444444444444443,19.444444444444443,19.444444444444443,1.0000000000000284,370.8044368091476,406.1834597875614
