t_s,x_m,y_m,heading_rad,yaw_rate_radps,signed_error_m,distance_error_m,heading_error_rad,curvature_command_pm,lateral_accel_mps2
0.8200000000000001,16.399999999846937,5.407937701623428e-05,1.0749719338724156e-05,4.3624016454513236e-05,1.94236530032764e-05,1.9423653003276405e-05,3.2924705320187165e-06,6.779177594070197e-06,0.0008724803290902647
0.8300000000000001,16.5999999998349,5.627355489864126e-05,1.119509445698681e-05,4.544493725561601e-05,2.010695643447566e-05,2.010695643447566e-05,3.537528811844722e-06,7.2761271880342e-06,0.0009088987451123201
0.84,16.799999999821843,5.8558682575367624e-05,1.1659485205381158e-05,4.7426606634040964e-05,2.0804572381465957e-05,2.0804572381465957e-05,3.797517470520644e-06,7.803080664855947e-06,0.0009485321326808192
0.85,16.99999999980768,6.093872683523256e-05,1.214454271116679e-05,4.957772388841208e-05,2.15159286567237e-05,2.15159286567237e-05,3.312459964735013e-06,6.840079216037263e-06,0.0009915544777682416
0.86,17.199999999792315,6.34177916862317e-05,1.2648984477600057e-05,5.1304872041960454e-05,2.2280263192456656e-05,2.2280263192456656e-05,3.5680124584131383e-06,7.358827548750843e-06,0.001026097440839209
0.87,17.39999999977565,6.599952940252554e-05,1.3171556771032608e-05,5.320325847459569e-05,2.3061528859682164e-05,2.3061528859682164e-05,3.84280014402585e-06,7.916215576648523e-06,0.0010640651694919139
0.88,17.59999999975758,6.868774131811097e-05,1.3714031730785874e-05,5.528479478574857e-05,2.3859844588791597e-05,2.3859844588791597e-05,4.136887807303662e-06,8.51237406049524e-06,0.0011056958957149714
0.89,17.79999999973799,7.148659504478245e-05,1.4278299688703781e-05,5.756120849411085e-05,2.4675059392779896e-05,2.46750593927799e-05,4.450312324457161e-06,9.147375242842121e-06,0.001151224169882217
0.9,17.99999999971676,7.440064792001338e-05,1.4866367230371242e-05,6.004402350791278e-05,2.5506728920075587e-05,2.5506728920075587e-05,3.8622447827897e-06,7.979556854780157e-06,0.0012008804701582557
0.91,18.199999999693745,7.743462571866593e-05,1.547669614389046e-05,6.201518842278642e-05,2.640264237499209e-05,2.640264237499209e-05,4.17276012810928e-06,8.609546679968482e-06,0.0012403037684557282
0.92,18.399999999668808,8.059271096817853e-05,1.6107792519391682e-05,6.419681434377136e-05,2.731936598108522e-05,2.731936598108522e-05,4.50778110033875e-06,9.288755860488354e-06,0.0012839362868754273
0.93,18.5999999996418,8.387927275566167e-05,1.6761837846175097e-05,6.660422603439988e-05,2.82572805160995e-05,2.82572805160995e-05,4.867351770017315e-06,1.0017276345195625e-05,0.0013320845206879978
0.9400000000000001,18.799999999612556,8.729913170139348e-05,1.744116552154314e-05,6.925248122174205e-05,2.9216431971487466e-05,2.921643197148747e-05,5.2514736774097655e-06,1.0795111674534406e-05,0.001385049624434841
0.9500000000000001,18.999999999580897,9.085759006342607e-05,1.814825803131845e-05,7.21563408720052e-05,3.019650144905373e-05,3.019650144905373e-05,4.544381167634456e-06,9.390727349759449e-06,0.001443126817440104
0.96,19.199999999546616,9.45601652097841e-05,1.8881310540707418e-05,7.444652679313101e-05,3.125560071254097e-05,3.125560071254096e-05,4.927061515856759e-06,1.0166679038838927e-05,0.0014889305358626202
