t_s,x_m,y_m,heading_rad,yaw_rate_radps,signed_error_m,distance_error_m,heading_error_rad,curvature_command_pm,lateral_accel_mps2
3.06,61.19334775386147,0.4248746384103218,0.05627377903650701,0.10814057948417098,-0.06631274074709591,0.06631274074709591,0.00477510975074337,0.0069295009047866535,2.1628115896834195
3.0700000000000003,61.393025030890065,0.4362316238613814,0.057358209577082285,0.10874351876493515,-0.0651178617215535,0.0651178617215535,0.006053442133577108,0.006854640502550551,2.174870375298703
3.08,61.59268984045934,0.4478057267447206,0.058448460888830336,0.10930487234245921,-0.06378082962866272,0.06378082962866272,0.0073882953832203335,0.006775438756033708,2.186097446849184
3.09,61.792341880328,0.4595980536915719,0.05954411262061055,0.1098237443813122,-0.062296724143717765,0.06229672414371776,0.008779131126833699,0.006692477560365894,2.196474887626244
3.1,61.99198084969457,0.4716096261278408,0.06064473670798777,0.11029948723070418,-0.06065089969300063,0.06065089969300063,0.007678507039456481,0.006605813541820749,2.2059897446140835
3.11,62.19160644963679,0.4838413789243954,0.061749898786855564,0.11073148848969683,-0.05872604982495228,0.05872604982495228,0.009119977368585261,0.006515505266264532,2.2146297697939366
3.12,62.39121838355402,0.4962941591898934,0.06285915854628694,0.11111917107733993,-0.05663336562337734,0.05663336562337734,0.010615959719345675,0.006421338857070597,2.2223834215467986
3.13,62.59081635761806,0.5089687250994157,0.06397206953695471,0.1114618846388326,-0.05436813840644626,0.05436813840644626,0.012165050445311035,0.006323254166405973,2.229237692776652
3.14,62.79040008123999,0.5218657446353047,0.06508817875109019,0.11175896787712408,-0.051925695364628335,0.051925695364628335,0.013765520571998188,0.00622174264314974,2.2351793575424814
3.15,62.98996926754513,0.5349857943603372,0.06620702761002295,0.1120099672165184,-0.04928451121408222,0.04928451121408221,0.012646671713065424,0.006116872071763618,2.2401993443303683
3.16,63.189523633838974,0.5483293584773349,0.06732815317905214,0.11221446490716554,-0.046330526414379916,0.04633052641437991,0.014294173054528361,0.006008711764588058,2.2442892981433107
3.17,63.38906290207203,0.5618968280187349,0.06845108852518121,0.11237207892074257,-0.04318066890396102,0.04318066890396103,0.015989018970890334,0.005897043759531146,2.2474415784148514
3.18,63.58858679930922,0.5756885000708176,0.06957536250004746,0.11248234847482258,-0.039830924071898616,0.039830924071898616,0.017728410510549533,0.005781912292439132,2.2496469694964514
3.19,63.78809505821123,0.5897045769154818,0.07070049948112114,0.11254483942965084,-0.03627737972818617,0.03627737972818617,0.019509164258396328,0.005663740448315235,2.2508967885930167
3.2,63.98758741751721,0.6039451652418816,0.07182602038815822,0.11255929379490283,-0.03248832345839261,0.032488323458392615,0.018383643351359252,0.005542604054809094,2.2511858758980567
3.21,64.18706362251415,0.6184102756144381,0.07295144373728844,0.11252548871856598,-0.028363529755407735,0.028363529755407735,0.020202277882527084,0.005418580052723437,2.2505097743713196
3.22,64.38652342550131,0.6330998220589683,0.07407628599111987,0.11244323623199255,-0.02402061490693077,0.02402061490693077,0.022055195764146936,0.005291470694665838,2.248864724639851
3.23,64.58596658625439,0.6480136216832818,0.07520006135837472,0.11231227377534914,-0.019456834869167022,0.019456834869167022,0.023938005845946506,0.005161368532681153,2.2462454755069827
3.24,64.78539287249697,0.6631513942254833,0.07632228163213513,0.11213238064090081,-0.014669615167449673,0.014669615167449674,0.025845905045991657,0.005028648632384815,2.242647612818016
3.25,64.98480206036723,0.6785127616856559,0.07744245716548542,0.1119034890271541,-0.009613028998360789,0.009613028998360789,0.024725729512641362,0.004893392017334467,2.238069780543082
3.2600000000000002,65.18419393486745,0.6940972481870925,0.07856009780120257,0.11162556456265363,-0.004214292508939842,0.004214292508939842,0.026656037654530174,0.004755680430925967,2.2325112912530725
3.27,65.383568290304,0.7099042799446793,0.07967471320416544,0.11129860592909822,0.001415422891349702,0.001415422891349702,0.028601086605603007,0.004615351752536861,2.2259721185819643
3.2800000000000002,65.58292493072248,0.7259331852678808,0.08078581270411063,0.11092254763022263,0.0072770095410098585,0.007277009541009859,0.030554852511044575,0.00447250587207827,2.218450952604453
3.29,65.78226367034489,0.7421831945039614,0.08189290518077266,0.11049736502572985,0.013371135048009082,0.013371135048009082,0.032510923404618225,0.004327485647315445,2.209947300514597
3.3000000000000003,65.98158433399732,0.7586534400607269,0.08299549995109792,0.11002316974400554,0.01976189285127875,0.01976189285127875,0.031408328634292965,0.0041803748179447195,2.200463394880111
3.31,66.18088675751652,0.7753429566349876,0.08409310760359612,0.109500104366187,0.026479605132776682,0.02647960513277668,0.03336490714181049,0.004031257488218415,2.19000208732374
3.3200000000000003,66.38017078814283,0.7922506815380459,0.08518524030551772,0.10892834195763121,0.03342825077645335,0.03342825077645335,0.03531035700137802,0.003880014415322958,2.1785668391526243
3.33,66.5794362849036,0.809375455055552,0.08627141170067114,0.10830800493345351,0.04060637707281527,0.04060637707281527,0.03723721236093544,0.0037267270857668454,2.1661600986690703
3.34,66.77868311899363,0.826716020760595,0.08735113680674778,0.10763924555560694,0.048012275594115854,0.048012275594115854,0.0391377101439383,0.003571716666674202,2.152784911112139
3.35,66.97791117414258,0.844271025891543,0.08842393278700676,0.10692234026175867,0.05573050112093209,0.0557305011209321,0.03806491416367932,0.0034150675385299237,2.1384468052351737
3.36,67.17712034695776,0.8620390219142815,0.08948931970926491,0.10615759343265432,0.06373588119117045,0.06373588119117046,0.03993843689524043,0.003256864137698503,2.1231518686530864
3.37,67.37631054724964,0.8800184651718589,0.09054682082266302,0.10534533686093753,0.07195638766802169,0.07195638766802169,0.04176980055570248,0.003097030891441415,2.1069067372187504
3.38,67.57548169834374,0.898207717567571,0.09159596251116613,0.10448586584050787,0.08038791203585356,0.08038791203585356,0.043550568224937705,0.0029356180682769974,2.0897173168101575
3.39,67.77463373738493,0.9166050472132351,0.09263627418221504,0.10357948972572088,0.08902608960192179,0.08902608960192179,0.04527216857524064,0.002772930888110628,2.0715897945144177
3.4,67.97376661562629,0.935208629122156,0.09366728891245428,0.10262663262048663,0.09797427460114198,0.09797427460114197,0.044241153845001394,0.0026090526916320877,2.0525326524097327
3.41,68.17288029869073,0.9540165460669825,0.09468854414301431,0.10162774323601942,0.10714587229003585,0.10714587229003585,0.04590469132432218,0.0024440666153481517,2.0325548647203884
3.42,68.37197476681206,0.9730267895156468,0.09569958192273416,0.10058329432271895,0.11649939209369686,0.11649939209369688,0.04749217968520396,0.002277937087595157,2.011665886454379
3.43,68.57105001505953,0.9922372605989275,0.09669994891032416,0.09949373518257704,0.12602800868764516,0.12602800868764516,0.04899495748897009,0.002110679938181529,1.9898747036515407
3.44,68.77010605355048,1.0116457710532325,0.09768919624433184,0.09835951248983427,0.13572466704625766,0.13572466704625766,0.05040445151837125,0.001942586542371945,1.9671902497966853
3.45,68.96914290764659,1.0312500441868988,0.09866688006456112,0.0971811794663245,0.14570344733130403,0.14570344733130405,0.04942676769814197,0.0017737378769347668,1.94362358932649
3.46,69.16816061812071,1.051047715993122,0.09963256214895813,0.09595931044830437,0.15582327904174953,0.15582327904174953,0.05074655626689248,0.0016042145006006914,1.9191862089660874
3.47,69.36715924130135,1.0710363363318587,0.1005858101218278,0.09469450030280535,0.16607442780984694,0.16607442780984694,0.05195685906885139,0.0014340145687902696,1.893890006056107
3.48,69.56613884919796,1.0912133701405684,0.10152619749338838,0.09338733138720028,0.17644755687878366,0.17644755687878366,0.05304973538271569,0.0012631224740720765,1.8677466277440056
3.49,69.76509952961162,1.111576198627965,0.10245330350857483,0.09203836834645622,0.18695972189289076,0.18695972189289073,0.05212262936752925,0.0010918154756932607,1.8407673669291245
3.5,69.96404138622877,1.132122120471637,0.10336671355352181,0.09064827444683957,0.19763996393766312,0.1976399639376631,0.053104174296305984,0.0009201711672968433,1.8129654889367912
3.5100000000000002,70.16296453868486,1.1528483531450435,0.10426601973529803,0.08921773055020586,0.20839656241295432,0.20839656241295432,0.05395390100193174,0.0007482665520635788,1.7843546110041173
3.52,70.36186912260423,1.1737520343044419,0.10515082105494085,0.08774743453174565,0.21921823866829354,0.21921823866829354,0.054665066267133286,0.0005761261295374087,1.754948690634913
3.5300000000000002,70.56075528961976,1.1948302232011243,0.10602072347158914,0.08623808015026402,0.2300935834988066,0.2300935834988066,0.05523144746251843,0.00040370921311347644,1.7247616030052804
3.54,70.75962320737577,1.2160799020820765,0.10687533973222056,0.08469033131424655,0.24104866747989953,0.2410486674798995,0.05437683120188701,0.00023127742222286198,1.693806626284931
3.5500000000000003,70.9584730595146,1.2374979775780095,0.10771428967671537,0.08310494239414608,0.25205074775637604,0.25205074775637604,0.05480844787595773,5.890419944231343e-05,1.6620988478829215
3.56,71.15730504563312,1.2590812822042576,0.10853720075963236,0.08148268190808902,0.2630522119530457,0.2630522119530457,0.055084986134034016,-0.00011333773971175184,1.6296536381617805
3.5700000000000003,71.35611938121546,1.2808265759127784,0.10934370818883604,0.07982433195379694,0.27404027719782525,0.27404027719782525,0.055202090599800635,-0.0002854049703906701,1.596486639075939
3.58,71.55491629754505,1.302730547665279,0.11013345500175063,0.07813067633981148,0.28500207991370746,0.2850020799137074,0.05515611921778476,-0.0004573556923682843,1.5626135267962296
3.59,71.75369604159934,1.324789816998111,0.1109060918803975,0.07640246030557042,0.29595027651536304,0.29595027651536304,0.05438348233913788,-0.0006289458477756859,1.5280492061114084
3.6,71.95245887592914,1.347000935561682,0.1116612773700407,0.07464051098717375,0.3068322593133191,0.3068322593133191,0.054188993069077734,-0.0008001067109035983,1.492810219743475
3.61,72.15120507850905,1.369360388757061,0.11239867834167988,0.07284566635953395,0.31762837210549083,0.31762837210549083,0.05382675134270265,-0.0009707703893348291,1.456913327190679
3.62,72.34993494256511,1.391864597415069,0.11311797009770647,0.07101877469174685,0.32832508236579394,0.32832508236579394,0.05329543097953279,-0.0011408813066659193,1.4203754938349369
3.63,72.54864877638227,1.4145099194919637,0.11381883644935396,0.0691606894657855,0.33890882601316646,0.33890882601316646,0.052594564627885296,-0.0013105078346990124,1.3832137893157102
3.64,72.74734690309491,1.4372926517584297,0.11450096952205714,0.06727222018649953,0.3493544471623662,0.3493544471623662,0.051912385878924314,-0.0014794252278724233,1.3454444037299906
3.65,72.9460296604636,1.4602090314539244,0.11516406990239514,0.06535424933467457,0.35963969351384806,0.35963969351384806,0.05106122263930557,-0.0016475698825268018,1.3070849866934915
3.66,73.14469740062518,1.4832552380233948,0.11580784704045588,0.06340766710554235,0.36975108014650304,0.36975108014650304,0.05004219444761402,-0.0018148791089908154,1.268153342110847
3.67,73.34335048982147,1.5064273948882159,0.11643201932439812,0.061433370894061576,0.3796751774227955,0.3796751774227955,0.04885723356516536,-0.001981291150056227,1.2286674178812316
3.68,73.54198930810985,1.5297215712290242,0.11703631414988118,0.059432264783072945,0.38938204604283183,0.38938204604283183,0.0482529387396823,-0.0021468776448504,1.1886452956614588
3.69,73.7406142490576,1.5531337837619505,0.11762046772125628,0.057405206582382594,0.39883814142095925,0.3988381414209593,0.046924916558305246,-0.0023114350350856793,1.148104131647652
3.7,73.93922571942505,1.5766599984745688,0.11818422514017687,0.05535311773050711,0.4080482721548237,0.40804827215482375,0.0454374530341084,-0.002474904911760254,1.1070623546101424
3.71,74.13782413882464,1.6002961324300957,0.11872734074719195,0.053276924551772874,0.4169999002417166,0.4169999002417167,0.0437947926117402,-0.002637230044319269,1.0655384910354575
3.72,74.33640993936136,1.624038055598107,0.11924957816777774,0.05117755769287354,0.425680622375271,0.425680622375271,0.0420018915990782,-0.002798354190058818,1.0235511538574709
3.73,74.53498356525712,1.6478815926915151,0.11975071035316925,0.04905595164606702,0.43402810830268157,0.4340281083026816,0.041500759413686694,-0.002958326181146754,0.9811190329213404
3.74,74.73354547246157,1.6718225249951966,0.1202305194096783,0.04691300306059021,0.442040592192167,0.44204059219216707,0.03958456803468119,-0.0031169854901525796,0.9382600612118042
3.75,74.93209612825284,1.6958565921587707,0.12068879663996403,0.04474965440395775,0.4497300718971877,0.4497300718971877,0.0375302235311953,-0.0032742720113332455,0.894993088079155
3.7600000000000002,75.13063601081892,1.719979494037108,0.12112534279715333,0.04256685328504583,0.4570858696704685,0.45708586967046844,0.035344541575772784,-0.0034301341314375918,0.8513370657009166
3.77,75.32916560882325,1.7441868925511315,0.12153996811887122,0.040365548989035036,0.46409754287372296,0.46409754287372296,0.033034855898325804,-0.0035845212625874026,0.8073109797807008
3.7800000000000002,75.52768542095727,1.7684744135508768,0.12193249234180041,0.03814669203814165,0.4706637116211665,0.47066371162116644,0.03264233167539661,-0.003737466156697699,0.762933840762833
3.79,75.72619595548198,1.7928376486681454,0.12230274454835467,0.03591120116235408,0.4768383431506398,0.4768383431506398,0.030238707676893226,-0.0038888412197346806,0.7182240232470816
3.8000000000000003,75.92469772976193,1.8172721571363268,0.12265056317047947,0.03366002743021058,0.48262707581231296,0.48262707581231296,0.027727227190371226,-0.004038588112397273,0.6732005486042115
3.81,76.12319126978412,1.8417734676421071,0.12297579617223424,0.031394126181742164,0.4880219195880467,0.4880219195880467,0.02511640919858189,-0.004186660917868402,0.6278825236348433
3.8200000000000003,76.32167710966476,1.8663370801914776,0.12327830106740297,0.02911445202425731,0.49301405243646607,0.49301405243646607,0.024813904303413167,-0.004333014767076476,0.5822890404851462
3.83,76.52015579114622,1.8909584679741012,0.12355794491015804,0.026821958431916607,0.4974695180752066,0.4974695180752066,0.0221354012424318,-0.004477671632041165,0.5364391686383321
3.84,76.71862786308621,1.9156330792151952,0.123814604151046,0.024517571297324247,0.5014998198696557,0.5014998198696556,0.019375475559865712,-0.004620528984236004,0.49035142594648495
3.85,76.91709388094215,1.9403563389964495,0.1240481646112612,0.022202238783199414,0.5050998577770922,0.5050998577770923,0.016543263228055022,-0.004761532720590926,0.44404477566398826
3.86,77.11555440624494,1.9651236510968253,0.12425852160692617,0.019876911703633135,0.5082649394125791,0.5082649394125791,0.013647983417391247,-0.004900642635449929,0.3975382340726627
3.87,77.31401000606441,1.9899303998419522,0.12444557994773164,0.017542537967842185,0.5109753582100526,0.5109753582100527,0.013460925076585776,-0.005037819580370092,0.35085075935684373
3.88,77.5124612524684,2.014771951948272,0.12460925390607583,0.015200062219005833,0.5131137697888276,0.5131137697888276,0.010535204315216012,-0.005173078824294485,0.30400124438011666
3.89,77.71090872197773,2.0396436583526247,0.12474946707661574,0.012850404348208166,0.5148001794077849,0.5148001794077849,0.0075649420165675154,-0.005306336949290367,0.25700808696416333
3.9,77.90935299501926,2.0645408560119707,0.1248661523272695,0.010494499067184552,0.5160330262981268,0.5160330262981268,0.004559246910352699,-0.0054375457196360185,0.20988998134369105
3.91,78.10779465537293,2.0894588697139453,0.12495925187605295,0.00813328168176319,0.5168111913486669,0.5168111913486669,0.0015270869808228504,-0.005566670602620766,0.16266563363526382
3.92,78.30623428961405,2.11439301389073,0.12502871726973733,0.005767682653346151,0.5171092678151411,0.5171092678151411,0.001457621587138469,-0.005693678121214378,0.11535365306692302
3.93,78.50467248655336,2.1393385944244003,0.12507450933378894,0.0033986272767571467,0.5168244811072225,0.5168244811072226,-0.0015685500841631226,-0.005818579909749869,0.06797254553514294
3.94,78.70310983667606,2.1642909104357217,0.12509659803159223,0.0010270179172506646,0.5160823171498397,0.5160823171498397,-0.004603828605058521,-0.005941307267060185,0.02054035834501329
3.95,78.90154693158263,2.189245256043666,0.12509496239703718,-0.0013462337204633752,0.5148847028431425,0.5148847028431424,-0.007639945323434386,-0.0060618187849425555,-0.026924674409267504
3.96,79.09998436342731,2.2141969221289224,0.12506959057276223,-0.0037202175858904265,0.5132339876727642,0.5132339876727641,-0.010668936561302633,-0.006180085521725961,-0.07440435171780853
3.97,79.29842272435619,2.2391411980960094,0.12502047976900874,-0.006094030187073844,0.5111047560156952,0.5111047560156952,-0.010619825757549134,-0.006296079580548223,-0.12188060374147687
3.98,79.4968626059462,2.264073373623865,0.12494763619661135,-0.008466774874498316,0.5084032867848857,0.5084032867848857,-0.013610329971598042,-0.006409811227353234,-0.16933549748996632
3.99,79.69530459864718,2.2889887403981075,0.12485107492343406,-0.010837576819085083,0.5052591270575809,0.5052591270575808,-0.016578826454249768,-0.006521223302305054,-0.21675153638170164
4.0,79.89374929122829,2.313882593814158,0.12473081979229036,-0.013205555877719658,0.5016772990855026,0.5016772990855026,-0.019518436399779557,-0.006630281674907851,-0.26411111755439315
4.01,80.09219727022654,2.3387502346792775,0.12458690342780261,-0.015569835818707245,0.4976631819329976,0.49766318193299763,-0.02242267836455693,-0.0067369628766683716,-0.3113967163741449
4.0200000000000005,80.29064911939815,2.363586970908957,0.1244193671764938,-0.01792954846675715,0.4931953782710866,0.4931953782710866,-0.02225514211324811,-0.006841244465169642,-0.358590969335143
4.03,80.48910541917468,2.388388119209174,0.12422826102498533,-0.020283833949807997,0.48818466541898686,0.48818466541898686,-0.02509437429307984,-0.0069431369874056745,-0.40567667899615995
4.04,80.6875667461252,2.413149006738679,0.12401364345224826,-0.02263185359929609,0.4827629373252818,0.48276293732528175,-0.027886570830809726,-0.007042592558874423,-0.4526370719859218
4.05,80.8860336724262,2.437864972742054,0.12377558133576254,-0.02497276638987437,0.47693768168935025,0.47693768168935025,-0.03062650783546307,-0.007139584410407727,-0.49945532779748736
4.0600000000000005,81.08450676533677,2.4625313701778175,0.1235141499329001,-0.02730573734831275,0.4707166488777479,0.47071664887774783,-0.033309384166885544,-0.007234094399523499,-0.5461147469662551
4.07,81.28298658668027,2.4871435673371898,0.12322943280386602,-0.029629940850053934,0.46408407272674956,0.4640840727267496,-0.033024667037851466,-0.007326105384549463,-0.5925988170010786
4.08,81.48147369233386,2.511696949446445,0.12292152171715207,-0.031944560830445744,0.45695361582017285,0.45695361582017285,-0.03562290797131254,-0.007415629386205467,-0.6388912166089149
4.09,81.67996863172709,2.5361869202477694,0.12259051649694942,-0.03424880214452258,0.4494567634687294,0.4494567634687294,-0.038155841589448264,-0.007502626174271767,-0.6849760428904517
4.1,81.8784719473509,2.5606089035506603,0.12223652491983861,-0.036541869460009584,0.44160273561936125,0.4416027356193613,-0.0406199172541937,-0.007587076179251127,-0.7308373892001917
4.11,82.07698417427518,2.5849583447754148,0.12185966267559656,-0.03882297544322613,0.4334009133845135,0.4334009133845135,-0.04301198120757309,-0.007668966414019077,-0.7764595088645226
4.12,82.27550583967555,2.609230712484081,0.12146005327492797,-0.04109134320749652,0.42484071582887933,0.42484071582887933,-0.0426123718069045,-0.007748284861649052,-0.8218268641499304
4.13,82.47403746237106,2.6334214998929912,0.1210378279441053,-0.04334620649051074,0.41583988941815364,0.41583988941815364,-0.04490703909474228,-0.007825045886590604,-0.8669241298102148
4.14,82.6725795523733,2.6575262263624677,0.12059312546736786,-0.04558681989167204,0.40652594608963716,0.40652594608963716,-0.04712466631847725,-0.007899215718588625,-0.9117363978334408
4.15,82.87113261044863,2.681540438856665,0.12012609207600777,-0.047812439396387525,0.3969091221403078,0.3969091221403078,-0.04926321847645732,-0.007970781679470566,-0.9562487879277505
4.16,83.0696971276911,2.705459713393229,0.11963688139274342,-0.05002233070164698,0.38699972256789417,0.38699972256789417,-0.05132099988073928,-0.008039735748434612,-1.0004466140329396
4.17,83.2682735851077,2.729279656477718,0.11912565432631515,-0.05221577086816422,0.37679071845046214,0.37679071845046214,-0.050809772814311004,-0.008106070839969625,-1.0443154173632845
4.18,83.46686245321634,2.752995906517806,0.11859257895711886,-0.05439204846575943,0.36620670511535464,0.3662067051153546,-0.052763561663139,-0.008169804319812665,-1.0878409693151885
4.19,83.66546419165765,2.776604135213491,0.11803783037468,-0.05655047302880701,0.3553675554614824,0.35536755546148235,-0.05463431231000165,-0.008230907934703243,-1.1310094605761403
4.2,83.86407924882171,2.8001000489168875,0.11746159056072358,-0.058690356574775386,0.3442839041630137,0.34428390416301374,-0.056421248916345396,-0.008289375520422288,-1.1738071314955076
4.21,84.06270806148783,2.823479389980149,0.11686404832070452,-0.0608110223029061,0.3329663800734785,0.33296638007347856,-0.058123863600286936,-0.008345203819515187,-1.216220446058122
4.22,84.26135105447817,2.846737938085768,0.11624539916732594,-0.06291180552395495,0.32140956336273513,0.3214095633627351,-0.057505214446908356,-0.008398390471523767,-1.258236110479099
4.23,84.46000864032632,2.8698715115551816,0.11560584519884495,-0.06499205377560272,0.3095478258430075,0.3095478258430075,-0.059102344187011345,-0.00844895637831411,-1.2998410755120542
4.24,84.65868121896112,2.8928759686322407,0.11494559493180215,-0.06705113579284269,0.29749034320810036,0.29749034320810036,-0.06061507565574552,-0.008496877973265607,-1.341022715856854
4.25,84.85736917740702,2.9157472087356635,0.11426486317950085,-0.06908842347754628,0.28524766485403885,0.28524766485403885,-0.06204360215817659,-0.008542155219438687,-1.3817684695509256
4.26,85.05607288949878,2.938481173698296,0.11356387097390595,-0.07110330115413188,0.2728302800064151,0.2728302800064151,-0.06338831316564705,-0.008584789409602563,-1.4220660230826376
4.2700000000000005,85.25479271561164,2.961073848986804,0.11284284544001053,-0.07309516585018229,0.26023273315132506,0.26023273315132506,-0.06266728763175163,-0.008624783630861573,-1.4619033170036457
4.28,85.45352900240758,2.983521264898198,0.1121020196665015,-0.0750634277555088,0.2474012672666521,0.2474012672666521,-0.06390895162406088,-0.008662159991491149,-1.5012685551101759
4.29,85.65228208259813,3.0058194977301036,0.11134163253765447,-0.07700751749441113,0.23443234949344485,0.23443234949344485,-0.06506833936030144,-0.008696901599264117,-1.5401503498882227
4.3,85.85105227472432,3.0279646709202046,0.11056192860850257,-0.0789268702758129,0.22133609676384985,0.22133609676384985,-0.06614633534541271,-0.008729013255679343,-1.578537405516258
4.3100000000000005,86.04983988295214,3.0499529561706558,0.10976315801634585,-0.08082093439377143,0.20812252965181066,0.20812252965181066,-0.06714395622546095,-0.008758500583617303,-1.6164186878754285
4.32,86.24864519688431,3.0717805745513607,0.10894557634956822,-0.08268917129366302,0.19478509106712782,0.1947850910671278,-0.06632637455868332,-0.008785372303915759,-1.6537834258732604
4.33,86.44746849138889,3.0934437975789093,0.10810944451127542,-0.08453105653864364,0.18128272660656056,0.18128272660656056,-0.06722620471426864,-0.008809651002326726,-1.6906211307728727
4.34,86.64631002644487,3.114938948268064,0.10725502855197401,-0.08634608502097142,0.1676983444563958,0.1676983444563958,-0.06804829935057924,-0.008831326775191854,-1.7269217004194284
4.3500000000000005,86.84517004700534,3.1362624021529806,0.1063825995427481,-0.08813375771259659,0.15404140063182475,0.15404140063182475,-0.06879399417577599,-0.008850408573457584,-1.7626751542519317
4.36,87.04404878287656,3.15741058829149,0.10549243347760763,-0.0898935890116986,0.1403212329317499,0.1403212329317499,-0.0694647046025873,-0.008866906125569287,-1.7978717802339719
4.37,87.24294644861375,3.1783799902470546,0.10458481113901458,-0.09162510678474015,0.12652971968801485,0.12652971968801485,-0.06855708226399423,-0.008880833601063058,-1.8325021356948028
4.38,87.44186324343372,3.1991671470453316,0.10366001795571515,-0.09332785385856644,0.11263810986009754,0.11263810986009754,-0.06913712143590153,-0.008892214498123814,-1.866557077171329
4.39,87.64079935114464,3.2197686541021953,0.1027183438360884,-0.09500139141856238,0.09871592746449064,0.09871592746449062,-0.06964549230334666,-0.0089010449590919,-1.9000278283712477
4.4,87.83975494009314,3.240181164121882,0.1017600830407332,-0.09664528781148898,0.08477183247967757,0.08477183247967755,-0.07008378998894893,-0.008907337858614878,-1.9329057562297796
4.41,88.03873016312724,3.2604013879767577,0.1007855340783236,-0.09825912503011565,0.07081435512505753,0.07081435512505752,-0.0704536492211959,-0.00891110680373251,-1.965182500602313
4.42,88.23772515757575,3.2804260955637576,0.09979499956904866,-0.09984249873305871,0.05683382620432623,0.05683382620432623,-0.06946311471192099,-0.00891237134358659,-1.9968499746611743
4.43,88.43674004524412,3.3002521166345384,0.09878878609750656,-0.10139502032740907,0.04281246747187365,0.04281246747187365,-0.06975052270014935,-0.008911156077163468,-2.0279004065481816
4.44,88.63577493242713,3.319876341595965,0.0977672040467513,-0.10291631865676415,0.028807350855750456,0.028807350855750456,-0.06997315891284157,-0.008907462387970392,-2.0583263731352828
4.45,88.83482990993787,3.339295722281092,0.09673056747178305,-0.10440603046201574,0.014826273256912655,0.014826273256912655,-0.07013273423814459,-0.008901306847448555,-2.088120609240315
4.46,89.03390505315245,3.358507272700734,0.09567919399118485,-0.1058638062397987,0.0008768972065992593,0.0008768972065992593,-0.07023097035018216,-0.008892706713387225,-2.117276124795974
4.47,89.23300042206996,3.3775080697708892,0.09461340464956836,-0.10728931024192051,-0.013051670998629654,0.013051670998629653,-0.06916518100856568,-0.008881686979232754,-2.1457862048384104
4.48,89.43211606138836,3.3962952540131086,0.0935335237660196,-0.10868222326651635,-0.026968112326942933,0.026968112326942933,-0.06918971320345713,-0.008868273279675319,-2.173644465330327
4.49,89.63125200059604,3.414866030224011,0.09243987876900583,-0.11004224258435888,-0.040826414748810005,0.04082641474881,-0.06915668737207284,-0.008852471565480398,-2.2008448516871777
4.5,89.83040825407893,3.4332176681157818,0.0913328000723916,-0.11136907381732249,-0.0546196647461342,0.054619664746134194,-0.06906782892874552,-0.008834301878097776,-2.2273814763464497
4.51,90.02958482124177,3.45134750293653,0.09021262096476322,-0.11266243635330477,-0.06834108336755723,0.06834108336755723,-0.06892485464072727,-0.008813784898547835,-2.2532487270660955
4.5200000000000005,90.22878168664379,3.4692529360659443,0.08907967747186521,-0.1139220633269281,-0.08200232350008588,0.08200232350008589,-0.06779191114782927,-0.008790951279566235,-2.278441266538562
4.53,90.42799882014889,3.486931435583154,0.08793430820068782,-0.11514770529639973,-0.09560503510826317,0.09560503510826317,-0.06758409975378063,-0.008765827368501745,-2.3029541059279945
4.54,90.62723617709041,3.5043805368025334,0.08677685417551506,-0.11633912819345484,-0.1091126745622913,0.1091126745622913,-0.06732590712457612,-0.008738423131960079,-2.326782563869097
4.55,90.82649369844955,3.5215978427811008,0.08560765871826115,-0.11749610653173097,-0.1225192016637147,0.1225192016637147,-0.06701900636346925,-0.008708761855773774,-2.3499221306346194
4.5600000000000005,91.02577131104673,3.538581024805445,0.084427067337042,-0.11861842851160243,-0.13581870828901121,0.13581870828901121,-0.06666504979207426,-0.008676867417983224,-2.3723685702320485
4.57,91.22506892774564,3.5553278228535423,0.08323542758949136,-0.11970589598369437,-0.1490231230564946,0.1490231230564946,-0.06547341004452362,-0.008642776512422921,-2.3941179196738873
4.58,91.42438644767043,3.5718360460281606,0.08203308892215203,-0.1207583292539848,-0.1621290566332401,0.1621290566332401,-0.06506332819215672,-0.008606515614217112,-2.415166585079696
4.59,91.62372375643544,3.588103572956825,0.08082040250805791,-0.12177556267148335,-0.17510783802288343,0.17510783802288346,-0.06460977591957882,-0.00856809826764089,-2.435511253429667
4.6000000000000005,91.823080726387,3.6041283521643575,0.07959772113338864,-0.12275743922920139,-0.18795427165518178,0.1879542716551818,-0.06411433339638611,-0.00852755077936792,-2.455148784584028
4.61,92.02245721685615,3.6199084024248838,0.07836539908653316,-0.12370381544723752,-0.2006632899646817,0.2006632899646817,-0.06357855324398166,-0.008484900000451533,-2.4740763089447504
4.62,92.22185307442247,3.6354418130885606,0.0771237920230804,-0.12461456132051252,-0.2132466741005511,0.21324667410055112,-0.0623369461805289,-0.00844018923210991,-2.4922912264102504
4.63,92.42126813318866,3.6507267443792757,0.07587325679972794,-0.12548956656665147,-0.22569774761910416,0.22569774761910416,-0.06175342429702197,-0.008393444226096877,-2.5097913313330293
4.64,92.62070221506615,3.665761427657414,0.07461415131388016,-0.1263287332853946,-0.23799423773515985,0.23799423773515985,-0.06113294139841591,-0.008344681769838245,-2.526574665707892
4.65,92.82015513007039,3.680544165656564,0.07334683439886673,-0.12713197216330324,-0.2501317541900708,0.2501317541900708,-0.06047696303981764,-0.00829393097033665,-2.542639443266065
