t_s,x_m,y_m,heading_rad,yaw_rate_radps,signed_error_m,distance_error_m,heading_error_rad,curvature_command_pm,lateral_accel_mps2
0.34,6.79999999999905,2.6244675348747663e-06,1.2308529279568757e-06,8.198667312635691e-06,9.01096342165245e-06,9.01096342165245e-06,1.0353402644742849e-06,1.288605162867413e-06,0.00016397334625271382
0.35000000000000003,6.999999999998889,2.878953358237142e-06,1.3145852876318607e-06,8.546644658432687e-06,9.209716236776205e-06,9.209716236776205e-06,9.516079047992997e-07,1.3285969851676717e-06,0.00017093289316865372
0.36,7.199999999998703,3.1505366282123266e-06,1.4018423069416328e-06,8.90356941388021e-06,9.413657488290184e-06,9.413657488290186e-06,9.757803005173234e-07,1.3705819036442475e-06,0.00017807138827760418
0.37,7.399999999998494,3.439931429203204e-06,1.4927165309274583e-06,9.270053727366258e-06,9.617323467949459e-06,9.617323467949459e-06,1.0018144709405025e-06,1.4138792305016048e-06,0.00018540107454732515
0.38,7.599999999998257,3.7478708724041287e-06,1.5873052129605687e-06,9.64642805550068e-06,9.820555901992826e-06,9.820555901992826e-06,1.0298825576483815e-06,1.4585332581294635e-06,0.0001929285611100136
0.39,7.79999999999799,4.075107853824408e-06,1.6857089661490034e-06,1.0033033852375596e-05,1.0023190863922955e-05,1.0023190863922955e-05,1.0601665891097154e-06,1.5045891384819162e-06,0.00020066067704751193
0.4,7.999999999997688,4.422415737274228e-06,1.788031873927704e-06,1.0430223692210963e-05,1.0225058091524673e-05,1.0225058091524671e-05,9.578436813310149e-07,1.5520928473081342e-06,0.00020860447384421924
0.41000000000000003,8.199999999997349,4.79058905958569e-06,1.894381601791817e-06,1.0838361375405991e-05,1.0433062949041299e-05,1.04330629490413e-05,9.865092973708644e-07,1.602057260366827e-06,0.00021676722750811983
0.42,8.399999999996968,5.180444386451963e-06,2.004871429415794e-06,1.1258204624304764e-05,1.0640633904729618e-05,1.064063390472962e-05,1.0176734879276555e-06,1.6536583654242146e-06,0.00022516409248609528
0.43,8.599999999996543,5.592821582878273e-06,2.119620501335346e-06,1.1690169826635347e-05,1.0847627602890094e-05,1.0847627602890093e-05,1.0515435272465455e-06,1.7069505335703055e-06,0.00023380339653270694
0.44,8.799999999996068,6.028584763615903e-06,2.2387521926217496e-06,1.2134686657490663e-05,1.1053893561352118e-05,1.105389356135212e-05,1.0883385057566294e-06,1.7619891397306092e-06,0.00024269373314981325
0.45,8.99999999999554,6.4886231526017146e-06,2.3623942424299307e-06,1.2592198213766544e-05,1.1259273312041539e-05,1.1259273312041539e-05,9.646964559484482e-07,1.8188305187824675e-06,0.0002518439642753309
0.46,9.19999999999495,6.973851969234998e-06,2.490678888790384e-06,1.3063161128558626e-05,1.1472181340953985e-05,1.1472181340953985e-05,1.0000053389758652e-06,1.8787025013864401e-06,0.0002612632225711725
0.47000000000000003,9.399999999994296,7.485213497017441e-06,2.623745330076251e-06,1.3548509246541469e-05,1.1684702262747903e-05,1.1684702262747903e-05,1.0385762579012196e-06,1.9406072293966905e-06,0.0002709701849308294
0.48,9.599999999993571,8.02367865439301e-06,2.7617400278643613e-06,1.404876274272392e-05,1.189670909215807e-05,1.1896709092158071e-05,1.0806582521129462e-06,2.0046110915683747e-06,0.00028097525485447844
0.49,9.79999999999277,8.590248177653137e-06,2.9048147257059364e-06,1.4564457783668122e-05,1.2108065773653168e-05,1.2108065773653168e-05,1.126514529688386e-06,2.0707816527786593e-06,0.00029128915567336246
0.5,9.999999999991882,9.185953693373081e-06,3.0531266097902113e-06,1.5096146676611037e-05,1.2318626109011167e-05,1.2318626109011169e-05,9.782026456041109e-07,2.1391876004710402e-06,0.00030192293353222075
0.51,10.199999999990903,9.811858823122087e-06,3.2068384709780655e-06,1.5644397994423745e-05,1.2538630951402417e-05,1.2538630951402417e-05,1.0227113897869848e-06,2.2113170044172655e-06,0.0003128879598884749
0.52,10.399999999989824,1.0469060508860164e-05,3.366121685776773e-06,1.621035836659324e-05,1.2758534286446483e-05,1.2758534286446483e-05,1.0713951659459661e-06,2.2859611700850232e-06,0.0003242071673318648
0.53,10.599999999988635,1.1158690946518811e-05,3.5311565817324096e-06,1.6794673042715976e-05,1.2978226477848541e-05,1.297822647784854e-05,1.1245528573170633e-06,2.3632008418592794e-06,0.0003358934608543195
0.54,10.799999999987326,1.1881919049220269e-05,3.7021300352076326e-06,1.7398006472509244e-05,1.3197586310675323e-05,1.3197586310675323e-05,1.1825003585845433e-06,2.4431181472358074e-06,0.00034796012945018486
0.55,10.99999999998589,1.2639951776297089e-05,3.879235664223486e-06,1.802104247337186e-05,1.3416479662355082e-05,1.3416479662355082e-05,1.0053947295686899e-06,2.5257965317175185e-06,0.0003604208494674372
0.56,11.199999999984314,1.3434035501037872e-05,4.0626740228308225e-06,1.8664484368844197e-05,1.3647357379259415e-05,1.3647357379259415e-05,1.062133185503024e-06,2.6130391581099078e-06,0.00037328968737688394
0.5700000000000001,11.399999999982585,1.4265457645419148e-05,4.252656210853734e-06,1.932973565604234e-05,1.387869459088432e-05,1.387869459088432e-05,1.1241370932404292e-06,2.7033816720823852e-06,0.0003865947131208468
0.58,11.59999999998069,1.5135549051298492e-05,4.449404314387185e-06,2.0017592117808383e-05,1.4110399446770068e-05,1.4110399446770068e-05,1.1917649994498854e-06,2.79692199875078e-06,0.00040035184235616764
0.59,11.79999999997862,1.604568578124805e-05,4.653148492855245e-06,2.0728872560372577e-05,1.4342365334822042e-05,1.434236533482204e-05,1.2653959263012172e-06,2.8937596961646366e-06,0.00041457745120745157
0.6,11.999999999976357,1.6997290756307587e-05,4.864127210202092e-06,2.1464419004144738e-05,1.457446924359015e-05,1.457446924359015e-05,1.05441720895437e-06,2.9939958763929567e-06,0.00042928838008289474
0.61,12.199999999973883,1.7991835440154923e-05,5.082587467815223e-06,2.222509683947566e-05,1.4821836109111185e-05,1.4821836109111185e-05,1.1269702792104867e-06,3.0998152451864045e-06,0.0004445019367895132
0.62,12.399999999971184,1.9030841846232928e-05,5.30878917544839e-06,2.301261952228389e-05,1.507053956788467e-05,1.507053956788467e-05,1.2060906748316847e-06,3.20944348025845e-06,0.00046025239044567777
0.63,12.59999999996824,2.0115885436631783e-05,5.543005682100296e-06,2.382796390108346e-05,1.5320505386793994e-05,1.5320505386793994e-05,1.2922085611768818e-06,3.322999106480416e-06,0.0004765592780216692
0.64,12.799999999965031,2.124859732933445e-05,5.785520243695225e-06,2.467213442048577e-05,1.5571640582186193e-05,1.5571640582186193e-05,1.3857787894524693e-06,3.4406025841378455e-06,0.0004934426884097154
0.65,12.999999999961538,2.2430666307271602e-05,6.036626300147859e-06,2.554616334123564e-05,1.5823831410871624e-05,1.5823831410871628e-05,1.1346727329998352e-06,3.5623762134750055e-06,0.0005109232668247129
0.66,13.199999999957736,2.3663840882995416e-05,6.296627754416959e-06,2.6451110918087443e-05,1.6095438556485616e-05,1.6095438556485616e-05,1.2272808525843143e-06,3.690966742805976e-06,0.0005290222183617489
0.67,13.3999999999536,2.494993175400682e-05,6.565844265069758e-06,2.738906459390424e-05,1.6369621430409673e-05,1.6369621430409673e-05,1.3280111659731873e-06,3.8242240885342405e-06,0.0005477812918780847
0.68,13.599999999949105,2.62908153378719e-05,6.8446118860997515e-06,2.836121898725795e-05,1.664632258021031e-05,1.664632258021031e-05,1.4373800203221657e-06,3.962291517405772e-06,0.000567224379745159
0.6900000000000001,13.799999999944221,2.768843646865642e-05,7.133278783649548e-06,2.9368801799120666e-05,1.6925460852418725e-05,1.6925460852418725e-05,1.5559335587813995e-06,4.1053145986091566e-06,0.0005873760359824134
0.7000000000000001,13.999999999938918,2.914481085252406e-05,7.4322055681229126e-06,3.04130740696176e-05,1.720692893702431e-05,1.7206928937024312e-05,1.2570067743080348e-06,4.253441088484698e-06,0.000608261481392352
0.71,14.19999999993316,3.066202758999676e-05,7.741765628609784e-06,3.1495330384037717e-05,1.7513003202017658e-05,1.7513003202017658e-05,1.3746893842516384e-06,4.4098772979107536e-06,0.0006299066076807543
0.72,14.399999999926917,3.224225217078295e-05,8.062351541537916e-06,3.261810947734576e-05,1.782330701911176e-05,1.782330701911176e-05,1.5023527741822758e-06,4.572017680911298e-06,0.0006523621895469151
0.73,14.599999999920147,3.388773077610211e-05,8.394375841970183e-06,3.3782867948845746e-05,1.8137798149946006e-05,1.8137798149946006e-05,1.6406172052181708e-06,4.740035267471362e-06,0.0006756573589769149
0.74,14.79999999991281,3.560079356407879e-05,8.738265830033223e-06,3.499110207970821e-05,1.845640455721659e-05,1.8456404557216585e-05,1.7901389364740774e-06,4.914105835924191e-06,0.0006998220415941642
0.75,14.99999999990486,3.738385766253862e-05,9.094463969254473e-06,3.6244348135635385e-05,1.8779021412034456e-05,1.8779021412034456e-05,1.4339407972528269e-06,5.094407773856248e-06,0.0007248869627127077
0.76,15.199999999896251,3.923943024175389e-05,9.463428287619439e-06,3.7544182608447953e-05,1.9132664093721406e-05,1.9132664093721403e-05,1.5826480177963676e-06,5.284825091027975e-06,0.0007508836521689591
0.77,15.399999999886932,4.1170112158907e-05,9.845640137920053e-06,3.889368894425792e-05,1.949266604830928e-05,1.9492666048309285e-05,1.7435602399201886e-06,5.4822002369569975e-06,0.0007778737788851584
0.78,15.599999999876845,4.3178603185829605e-05,1.024160512789931e-05,4.029463905908221e-05,1.9858997891961458e-05,1.9858997891961458e-05,1.917423202350739e-06,5.686742094028657e-06,0.0008058927811816441
0.79,15.799999999865932,4.526770600377593e-05,1.0651846823437743e-05,4.174885250561681e-05,2.0231592974142837e-05,2.0231592974142837e-05,2.105026193697601e-06,5.898662835012784e-06,0.0008349770501123361
0.8,15.99999999985413,4.7440329842807506e-05,1.107690722672526e-05,4.325819683304689e-05,2.0610343738495334e-05,2.0610343738495334e-05,1.6799657904100838e-06,6.11817775539635e-06,0.0008651639366609378
0.81,16.199999999841367,4.969949421714744e-05,1.1517347257662228e-05,4.482458787333149e-05,2.102800173007429e-05,2.1028001730074294e-05,1.8667645734763592e-06,6.349991668257902e-06,0.0008964917574666299
0.8200000000000001,16.39999999982757,5.2048333352294296e-05,1.1973756151365216e-05,4.645176675322868e-05,2.1454696666744223e-05,2.1454696666744223e-05,2.0684337193776556e-06,6.59027808399264e-06,0.0009290353350645736
0.8300000000000001,16.599999999812663,5.44901025294329e-05,1.2446752580372865e-05,4.814188512881044e-05,2.1890408803162883e-05,2.1890408803162886e-05,2.2858706884586666e-06,6.8392891218337825e-06,0.0009628377025762088
0.84,16.799999999796555,5.7028182935086916e-05,1.293697702093987e-05,4.989715189640992e-05,2.233507202117295e-05,2.2335072021172953e-05,2.5200256549619327e-06,7.097280850310968e-06,0.0009979430379281984
0.85,16.999999999779156,5.9666086079246684e-05,1.3445092327599761e-05,5.171983362321453e-05,2.2788569412116643e-05,2.2788569412116643e-05,2.011910348302041e-06,7.364513085306727e-06,0.0010343966724642906
0.86,17.199999999760365,6.240745832881026e-05,1.397178431158957e-05,5.36122548893576e-05,2.3290596549227136e-05,2.3290596549227136e-05,2.245212624423625e-06,7.646684780979902e-06,0.001072245097787152
0.87,17.399999999740075,6.525608627814469e-05,1.451777312133382e-05,5.5578951182261063e-05,2.3804971983350185e-05,2.3804971983350185e-05,2.4965837937246383e-06,7.939158882418145e-06,0.0011115790236452213
0.88,17.59999999971817,6.82159044415212e-05,1.5083814596999487e-05,5.762253178389699e-05,2.4331681464602763e-05,2.4331681464602763e-05,2.767104941090049e-06,8.24223969967645e-06,0.00115245063567794
0.89,17.799999999694528,7.129100113358978e-05,1.567069101695882e-05,5.9745674823848905e-05,2.487065330312424e-05,2.487065330312424e-05,3.057920996202122e-06,8.556236292804851e-06,0.0011949134964769782
0.9,17.99999999966901,7.448562382604135e-05,1.627921178886335e-05,6.195112779716179e-05,2.542175301316825e-05,2.5421753013168255e-05,2.4494002242975912e-06,8.88146222885276e-06,0.0012390225559432357
0.91,18.199999999641477,7.780418464296683e-05,1.691021414536216e-05,6.424170797570528e-05,2.6033083449735504e-05,2.6033083449735508e-05,2.739242126637579e-06,9.224820542419345e-06,0.0012848341595141056
0.92,18.39999999961177,8.125126686937329e-05,1.7564576926453578e-05,6.662291063049019e-05,2.6660810078854547e-05,2.6660810078854544e-05,3.0509966932768543e-06,9.58069209265445e-06,0.0013324582126098038
0.93,18.59999999957972,8.483163427161364e-05,1.8243222215229695e-05,6.909789688999973e-05,2.7304918999027564e-05,2.7304918999027564e-05,3.385967400962718e-06,9.949444234190343e-06,0.0013819579377999946
0.9400000000000001,18.799999999545143,8.855023822155428e-05,1.894710412188717e-05,7.166991077036092e-05,2.7965325450119047e-05,2.7965325450119047e-05,3.7455350770657328e-06,1.0331450044008458e-05,0.0014333982154072185
0.9500000000000001,18.999999999507853,9.241222418509305e-05,1.9677209615738658e-05,7.434227980026134e-05,2.864186732612948e-05,2.864186732612948e-05,3.015429583214247e-06,1.0727088029427134e-05,0.0014868455960052268
0.96,19.199999999467632,9.642293837766132e-05,2.0434559362831168e-05,7.711841551784713e-05,2.9392827543311237e-05,2.9392827543311233e-05,3.3738126937330087e-06,1.114471954614911e-05,0.0015423683103569425
0.97,19.39999999942426,0.00010058793564608111,2.122022441748647e-05,8.000497322699617e-05,3.01650926152622e-05,3.0165092615262204e-05,3.7587338446815215e-06,1.1577535657081824e-05,0.0016000994645399235
0.98,19.599999999377488,0.00010491299075587628,2.2035328198407085e-05,8.300577992798768e-05,3.095864274841523e-05,3.095864274841524e-05,4.171765989246324e-06,1.2025979912320082e-05,0.0016601155985597536
0.99,19.799999999327056,0.00010940410701676963,2.2881032895352654e-05,8.612476249902458e-05,3.177337104869423e-05,3.1773371048694234e-05,4.614575811563974e-06,1.2490502764034732e-05,0.0017224952499804915
1.0,19.99999999927268,0.00011406752413702525,2.3758540471710188e-05,8.93659484519234e-05,3.2609075669396766e-05,3.2609075669396766e-05,3.737068235206441e-06,1.2971561216236918e-05,0.001787318969038468
1.01,20.199999999214057,0.00011890972627900927,2.4669093673850375e-05,9.27334665341378e-05,3.3536367465153404e-05,3.3536367465153404e-05,4.178376028361243e-06,1.3479282792901444e-05,0.0018546693306827561
1.02,20.399999999150854,0.00012393745159930628,2.5613996246171893e-05,9.623537450665535e-05,3.449088426060253e-05,3.449088426060253e-05,4.651794645294349e-06,1.4005417246521416e-05,0.001924707490133107
1.03,20.59999999908272,0.0001291577059131582,2.6594615319210443e-05,9.987630325918681e-05,3.547259293111947e-05,3.547259293111946e-05,5.15922366823348e-06,1.4550500247971932e-05,0.0019975260651837363
1.04,20.79999999900927,0.00013457777313315042,2.7612364936616878e-05,0.00010366100412356272,3.6481353615629297e-05,3.6481353615629297e-05,5.702676271562971e-06,1.5115075800004155e-05,0.0020732200824712544
1.05,20.99999999893009,0.00014020522477258332,2.866870726416728e-05,0.00010759434978846359,3.7516910217084896e-05,3.7516910217084896e-05,4.6463339440125685e-06,1.5699695818425895e-05,0.0021518869957692717
1.06,21.19999999884474,0.00014604792969149887,2.9765153806997426e-05,0.00011168133503017366,3.866480392650475e-05,3.866480392650475e-05,5.187839358117495e-06,1.631662668850976e-05,0.0022336267006034735
1.07,21.399999998752733,0.00015211406563994976,3.0903289891878e-05,0.00011593171353581642,3.984703769889356e-05,3.9847037698893554e-05,5.768177227723643e-06,1.6955872328165383e-05,0.0023186342707163287
1.08,21.59999999865356,0.00015841213579618232,3.208477755400267e-05,0.00012035108714283323,4.1063556314562074e-05,4.1063556314562074e-05,6.38964310662583e-06,1.7618079801441866e-05,0.0024070217428566647
1.09,21.799999998546653,0.00016495098139600266,3.3311335576015374e-05,0.00012494520301938457,4.2314174096947316e-05,4.2314174096947316e-05,7.054670226193166e-06,1.830390623497242e-05,0.002498904060387691
1.1,21.99999999843142,0.00017173979322796814,3.4584740946872515e-05,0.00012971995477165926,4.3598563424110486e-05,4.3598563424110486e-05,5.781264855336025e-06,1.9014018319436762e-05,0.002594399095433185
1.11,22.19999999830721,0.0001787881234213852,3.5906830330677775e-05,0.00013468138333182344,4.502034892665802e-05,4.5020348926658027e-05,6.443748189960324e-06,1.9763272406697473e-05,0.0026936276666364688
1.12,22.399999998173318,0.00018610589941018245,3.7279529716379905e-05,0.0001398412935230982,4.648500816966397e-05,4.648500816966397e-05,7.1531790509950905e-06,2.0539557920629117e-05,0.002796825870461964
1.1300000000000001,22.599999998028995,0.00019370344394592403,3.8704857908022794e-05,0.00014520646030806406,4.7992453597134114e-05,4.7992453597134114e-05,7.912333063502005e-06,2.1343656623452126e-05,0.0029041292061612813
1.1400000000000001,22.799999997873424,0.00020159149037471627,4.0184902339427e-05,0.0001507838340946365,4.9542438554381837e-05,4.9542438554381837e-05,8.724152711160049e-06,2.217636243194916e-05,0.00301567668189273
1.1500000000000001,22.999999997705725,0.0002097811965390566,4.172182083536282e-05,0.00015658054207554452,5.113454339785238e-05,5.113454339785238e-05,7.187234215224232e-06,2.3038480828242248e-05,0.0031316108415108904
1.16,23.199999997524948,0.00021828415903316954,4.331784338481441e-05,0.00016260388930793804,5.289429648220694e-05,5.289429648220694e-05,7.995734578841684e-06,2.3948004010304877e-05,0.003252077786158761
1.17,23.39999999733008,0.00022711243009263874,4.4975308047376983e-05,0.00016886816158693486,5.470714867927223e-05,5.470714867927223e-05,8.86098778379155e-06,2.4890260676452623e-05,0.0033773632317386972
1.18,23.599999997120012,0.00023627854180960234,4.6696665173529425e-05,0.00017538155160521103,5.657296819157797e-05,5.657296819157796e-05,9.786351474868074e-06,2.5866195443401093e-05,0.0035076310321042205
1.19,23.799999996893554,0.0002457955246099571,4.8484448103544164e-05,0.000182152463922542,5.8491429548001436e-05,5.849142954800143e-05,1.0775385514795852e-05,2.6876767607078752e-05,0.00364304927845084
1.2,23.99999999664942,0.0002556769240637254,5.0341275294275635e-05,0.00018918951658391056,6.046199681384756e-05,6.046199681384756e-05,8.918558324064382e-06,2.792295045391534e-05,0.0037837903316782114
1.21,24.19999999638623,0.0002659368181222964,5.2269852460600824e-05,0.00019650154243282633,6.263673055744776e-05,6.263673055744776e-05,9.903286675259889e-06,2.902653239543143e-05,0.003930030848656526
1.22,24.39999999610248,0.00027658983754487654,5.427301605617004e-05,0.00020410582819986047,6.4876813981854e-05,6.4876813981854e-05,1.0956623402670938e-05,3.0169741383902046e-05,0.004082116563997209
1.23,24.59999999579656,0.00028765119519569916,5.635373837641348e-05,0.00021201228011293442,6.71820572537008e-05,6.718205725370078e-05,1.208263171945198e-05,3.135371887309151e-05,0.004240245602258688
1.24,24.799999995466727,0.00029913670839002527,5.851509206275314e-05,0.00022023106028949173,6.955203513351735e-05,6.955203513351735e-05,1.3285619884218994e-05,3.257962403727056e-05,0.004404621205789835
1.25,24.999999995111104,0.0003110628192198841,6.076025267128475e-05,0.00022877258868733675,7.198606668592193e-05,7.198606668592193e-05,1.1040459275687383e-05,3.384863298030527e-05,0.0045754517737467346
1.26,25.199999994727662,0.0003234466153953829,6.309250125920295e-05,0.00023764754470362247,7.466835211156636e-05,7.466835211156636e-05,1.2237906966240446e-05,3.5187128905468155e-05,0.0047529508940724495
1.27,25.399999994314214,0.0003363058549467855,6.55152770332076e-05,0.00024687684471780047,7.74306702535635e-05,7.74306702535635e-05,1.3518305183385834e-05,3.657358565445512e-05,0.00493753689435601
1.28,25.599999993868394,0.0003496590016675142,6.803218351929338e-05,0.000256472466007411,8.027275728660755e-05,8.027275728660755e-05,1.4886572379127093e-05,3.800938248323502e-05,0.00512944932014822
1.29,25.799999993387654,0.00036352525213698584,7.064694556666139e-05,0.00026644669490596897,8.319406360936463e-05,8.319406360936463e-05,1.6347923906423546e-05,3.9495920024332015e-05,0.005328933898119379
1.3,25.999999992869242,0.00037792456029509355,7.336341245004778e-05,0.000276812129148929,8.61937293333161e-05,8.61937293333161e-05,1.3631457023037152e-05,4.103461940453576e-05,0.00553624258297858
1.31,26.199999992310186,0.00039287766263936707,7.618556099352616e-05,0.0002875816798237866,8.949488727982197e-05,8.949488727982197e-05,1.5085740847550091e-05,4.265742391181729e-05,0.005751633596475732
1.32,26.399999991707283,0.00040840610809538496,7.911755931229566e-05,0.0002987806527509745,9.289369064155197e-05,9.289369064155198e-05,1.6640332784265683e-05,4.433826301343436e-05,0.00597561305501949
1.33,26.59999999105707,0.0004245323008910117,8.216377427076753e-05,0.0003104235280394045,9.638978315814082e-05,9.638978315814082e-05,1.8301187773146573e-05,4.607880308040639e-05,0.00620847056078809
1.34,26.799999990355815,0.0004412795332320991,8.532871940667118e-05,0.0003225251589997598,9.998246199845375e-05,9.998246199845375e-05,2.0074620425899212e-05,4.788073624473352e-05,0.006450503179995196
1.35,26.99999998959948,0.0004586720150112907,8.861705867717957e-05,0.0003351007749566365,0.0001036706481636363,0.0001036706481636363,1.6786281155390824e-05,4.974577946383745e-05,0.0067020154991327295
