t_s,speed_mps,travelled_m,remaining_stop_m,pure_steer_m,combined_frozen_m
0.0,25.0,0.0,212.36833163438666,50.481877734615225,nan
0.05663155510250312,24.916666666666668,1.413429229433307,210.95490240495337,50.313604808833176,nan
0.11326311020500623,24.833333333333332,2.8221391626080723,209.54619247177857,50.14533188305112,nan
0.16989466530750935,24.75,4.226129799524295,208.1422018348624,49.97705895726907,nan
0.22652622041001247,24.666666666666668,5.625401140181976,206.7429304942047,49.808786031487024,nan
0.2831577755125156,24.583333333333332,7.019953184581115,205.34837844980555,49.64051310570497,nan
0.3397893306150187,24.5,8.409785932721713,203.95854570166497,49.47224017992292,nan
0.3964208857175218,24.416666666666668,9.794899384603768,202.57343224978294,49.30396725414087,nan
0.45305244082002494,24.333333333333332,11.175293540227281,201.1930380941594,49.13569432835882,nan
0.5096839959225281,24.25,12.550968399592254,199.8173632347944,48.96742140257677,nan
0.5663155510250312,24.166666666666668,13.921923962698683,198.446407671688,48.79914847679472,nan
0.6229471061275342,24.083333333333332,15.288160229546568,197.08017140484006,48.630875551012664,nan
0.6795786612300374,24.0,16.649677200135915,195.71865443425077,48.462602625230616,nan
0.7362102163325406,23.916666666666668,18.006474874466722,194.36185675991996,48.29432969944856,nan
0.7928417714350436,23.833333333333332,19.358553252538982,193.00977838184767,48.126056773666505,nan
0.8494733265375467,23.75,20.7059123343527,191.66241930003397,47.95778384788446,nan
0.9061048816400499,23.666666666666668,22.04855211990788,190.31977951447882,47.78951092210241,nan
0.962736436742553,23.583333333333332,23.386472609204517,188.98185902518216,47.62123799632035,nan
1.0193679918450562,23.5,24.71967380224261,187.64865783214407,47.452965070538305,nan
1.0759995469475592,23.416666666666668,26.048155699022164,186.32017593536455,47.28469214475626,nan
1.1326311020500623,23.333333333333332,27.37191829954317,184.99641333484348,47.1164192189742,nan
1.1892626571525655,23.25,28.690961603805643,183.67737003058105,46.94814629319215,nan
1.2458942122550685,23.166666666666668,30.005285611809565,182.36304602257712,46.779873367410104,nan
1.3025257673575716,23.083333333333332,31.314890323554955,181.05344131083172,46.61160044162805,nan
1.3591573224600748,23.0,32.61977573904179,179.74855589534488,46.443327515846,nan
1.415788877562578,22.916666666666668,33.91994185827009,178.4483897761166,46.27505459006395,nan
1.4724204326650812,22.833333333333332,35.21538868123986,177.1529429531468,46.1067816642819,nan
1.529051987767584,22.75,36.506116207951074,175.8622154264356,45.93850873849985,nan
1.5856835428700873,22.666666666666668,37.79212443840375,174.57620719598296,45.7702358127178,nan
1.6423150979725905,22.583333333333332,39.07341337259788,173.29491826178878,45.601962886935745,nan
1.6989466530750934,22.5,40.34998301053347,172.0183486238532,45.433689961153696,nan
1.7555782081775966,22.416666666666668,41.621833352210515,170.7464982821762,45.26541703537165,nan
1.8122097632800998,22.333333333333332,42.88896439762903,169.47936723675764,45.09714410958959,nan
1.868841318382603,22.25,44.15137614678899,168.2169554875977,44.928871183807544,nan
1.925472873485106,22.166666666666668,45.40906859969042,166.95926303469628,44.760598258025496,nan
1.982104428587609,22.083333333333332,46.662041756333295,165.70628987805338,44.59232533224344,nan
2.0387359836901124,22.0,47.91029561671764,164.45803601766903,44.42405240646139,nan
2.0953675387926154,21.916666666666668,49.153830180843435,163.21450145354325,44.255779480679344,nan
2.1519990938951183,21.833333333333332,50.39264544871069,161.97568618567598,44.08750655489729,nan
2.2086306489976217,21.75,51.62674142031941,160.7415902140673,43.91923362911524,nan
2.2652622041001247,21.666666666666668,52.85611809566957,159.51221353871713,43.75096070333319,nan
2.3218937592026276,21.583333333333332,54.080775474761204,158.28755615962544,43.582687777551136,nan
2.378525314305131,21.5,55.30071355759429,157.0676180767924,43.41441485176909,nan
2.435156869407634,21.416666666666668,56.51593234416884,155.85239929021785,43.24614192598704,nan
2.491788424510137,21.333333333333332,57.726431834484835,154.64189979990184,43.077869000204984,nan
2.5484199796126403,21.25,58.93221202854231,153.43611960584437,42.909596074422936,nan
2.6050515347151433,21.166666666666668,60.13327292634123,152.23505870804547,42.74132314864089,nan
2.6616830898176467,21.083333333333332,61.3296145278816,151.03871710650506,42.57305022285883,nan
2.7183146449201496,21.0,62.52123683316344,149.84709480122325,42.404777297076784,nan
2.7749462000226526,20.916666666666668,63.70813984218673,148.66019179219998,42.236504371294735,nan
2.831577755125156,20.833333333333332,64.89032355495148,147.47800807943517,42.06823144551268,nan
2.888209310227659,20.75,66.06778797145769,146.300543662929,41.89995851973063,nan
2.9448408653301623,20.666666666666664,67.24053309170537,145.1277985426813,41.731685593948576,nan
3.0014724204326653,20.583333333333332,68.4085589156945,143.95977271869216,41.56341266816653,nan
3.058103975535168,20.5,69.57186544342508,142.7964661909616,41.39513974238448,nan
3.1147355306376716,20.416666666666664,70.73045267489712,141.6378789594895,41.226866816602424,nan
3.1713670857401746,20.333333333333332,71.88432061011062,140.48401102427604,41.058593890820376,nan
3.2279986408426775,20.25,73.03346924906559,139.3348623853211,40.89032096503833,nan
3.284630195945181,20.166666666666664,74.177898591762,138.19043304262465,40.72204803925627,nan
3.341261751047684,20.083333333333332,75.31760863819987,137.05072299618678,40.553775113474224,nan
3.397893306150187,20.0,76.4525993883792,135.91573224600748,40.385502187692175,nan
3.45452486125269,19.916666666666664,77.58287084230001,134.78546079208667,40.21722926191012,nan
