iteration,total_cost,jerk_cost,time_cost,position_cost
0,1.8044723679289443,1.0396578061452384,0.6905045005328001,0.07431006125090567
1,0.971476751319061,0.8398642617426444,0.12470882811427965,0.006903661462136951
2,0.607675178769512,0.48981453526292446,0.11483111926960604,0.0030295242369815048
3,0.12543790031713375,0.0706235841819646,0.04195833064930541,0.012855985485863747
4,0.07395840089710211,0.02401555279705373,0.0348058996425904,0.01513694845745798
5,0.07099531300817441,0.012355577281031786,0.03885704982158553,0.019782685905557096
6,0.07039930783102613,0.015574055048193867,0.037356912509282206,0.017468340273550053
7,0.0703893932596314,0.015817249528137386,0.03727024910246292,0.017301894629031082
8,0.07038727928418198,0.015896689983232605,0.03723857076366982,0.017252018537279555
9,0.07038727008742325,0.01588990543219353,0.03724006923990447,0.017257295415325252
10,0.07038727007915728,0.01588897946433824,0.03724029542640069,0.017257995188418345
