iteration,total_cost,jerk_cost,time_cost,position_cost
0,37587.16223257133,37247.833013987874,337.72820340304463,1.6010151804153379
1,37587.16223257133,37247.833013987874,337.72820340304463,1.6010151804153379
2,30797.529738893063,30526.340869813677,269.9381583190452,1.250710760339918
3,18466.14758061008,18306.459252089673,158.9613252815589,0.7270032388481512
4,10619.37412528249,10529.903326527827,89.06778702845048,0.4030117262116506
5,732.3696409720566,729.2658086124263,3.0981368447430904,0.005695514887155341
6,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
7,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
8,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
9,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
10,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
11,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
12,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
13,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
14,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
15,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
16,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
17,25.017814698022026,24.539854637027798,0.46191156832496477,0.016048492669261723
18,23.930856502784312,23.261201679159925,0.6494572047053202,0.020197618919068135
19,22.997428549827017,22.372730895185164,0.6060524714575677,0.018645183184288112
20,22.997428549827017,22.372730895185164,0.6060524714575677,0.018645183184288112
21,22.997428549827017,22.372730895185164,0.6060524714575677,0.018645183184288112
22,22.617042697498984,22.071248435130784,0.5286707033566596,0.017123559011540883
23,20.650232284690116,20.174325077022207,0.4613477334818149,0.014559474186092847
24,20.650232284690116,20.174325077022207,0.4613477334818149,0.014559474186092847
25,20.650232284690116,20.174325077022207,0.4613477334818149,0.014559474186092847
26,19.095570903446024,18.830739182086354,0.25634584262809795,0.008485878731574907
27,19.002019057822295,18.57932684400616,0.41056928922455194,0.012122924591585125
28,15.456244522147433,15.215706794793492,0.23406478501827793,0.006472942335661643
29,11.400502966417701,11.317086764563308,0.08170460131340584,0.0017116005409856484
30,11.400502966417701,11.317086764563308,0.08170460131340584,0.0017116005409856484
31,7.763774500722846,7.705150087558801,0.058144859419020575,0.00047955374502478966
32,7.763774500722846,7.705150087558801,0.058144859419020575,0.00047955374502478966
33,7.698640172896475,7.476345379654047,0.21980898248553488,0.0024858107568930463
34,7.698640172896475,7.476345379654047,0.21980898248553488,0.0024858107568930463
35,7.484866840539266,7.314615671170051,0.16822256216079845,0.002028607208417455
36,7.476745731838002,7.388224041194183,0.0876098219488196,0.0009118686949991252
37,7.417842202747116,7.3209718464615205,0.095859670487922,0.0010106857976740487
38,7.3542949720104795,7.19190442109573,0.1605616992339945,0.0018288516807549477
39,7.3542949720104795,7.19190442109573,0.1605616992339945,0.0018288516807549477
40,7.3542949720104795,7.19190442109573,0.1605616992339945,0.0018288516807549477
41,7.3542949720104795,7.19190442109573,0.1605616992339945,0.0018288516807549477
42,7.352742923355458,7.241643436103466,0.1098972562066014,0.0012022310453907825
43,7.309130601796113,7.160651334639193,0.14684808332907737,0.001631183827842201
44,7.309130601796113,7.160651334639193,0.14684808332907737,0.001631183827842201
45,7.309130601796113,7.160651334639193,0.14684808332907737,0.001631183827842201
46,7.309130601796113,7.160651334639193,0.14684808332907737,0.001631183827842201
47,7.294963763384072,7.185178480143614,0.1086357681270018,0.0011495151134556234
48,7.294963763384072,7.185178480143614,0.1086357681270018,0.0011495151134556234
49,7.286048037948863,7.147404765122664,0.13715011097312768,0.0014931618530714822
50,7.284838346614708,7.172332445667989,0.11133599423580073,0.0011699067109188002
51,7.258733981643728,7.147102899301915,0.11045793439930104,0.0011731479425123807
52,7.2583950526134435,7.126451129430262,0.13053819083566473,0.0014057323475161576
53,7.2583950526134435,7.126451129430262,0.13053819083566473,0.0014057323475161576
54,7.194915651995066,7.077516145948162,0.11615147889248542,0.0012480271544189803
55,7.194915651995066,7.077516145948162,0.11615147889248542,0.0012480271544189803
56,7.194915651995066,7.077516145948162,0.11615147889248542,0.0012480271544189803
57,7.12594064354427,6.980495956087978,0.14382155149568368,0.00162313596060834
58,7.077710730525858,6.949748993652966,0.12656368877642918,0.0013980480964633148
59,7.077710730525858,6.949748993652966,0.12656368877642918,0.0013980480964633148
60,7.077710730525858,6.949748993652966,0.12656368877642918,0.0013980480964633148
61,7.077710730525858,6.949748993652966,0.12656368877642918,0.0013980480964633148
62,6.993780946680193,6.852913940217807,0.1392753689884647,0.0015916374739218002
63,6.993780946680193,6.852913940217807,0.1392753689884647,0.0015916374739218002
64,6.9855715324736245,6.86990330922443,0.11442124137113602,0.001246981878059347
65,6.833254615154526,6.682869979706282,0.14868211408341406,0.0017025213648305141
66,6.833254615154526,6.682869979706282,0.14868211408341406,0.0017025213648305141
67,6.7233193067047345,6.597599177951279,0.1243796307887643,0.0013404979646907552
68,6.637537764162125,6.4414793434694655,0.19384196298192558,0.0022164577107335963
69,6.3674443205921465,6.183650140441177,0.18174259247600746,0.0020515876749620495
70,6.104619021561124,5.9009830414010365,0.2014772386406794,0.0021587415194081546
71,6.104619021561124,5.9009830414010365,0.2014772386406794,0.0021587415194081546
72,5.705945293299615,5.429706813852558,0.2733713837213726,0.0028670957256839514
73,5.411566310261492,5.291838493548174,0.11861046755876248,0.0011173491545551433
74,4.765881291926763,4.548060194297544,0.21598447799459963,0.0018366196346193504
75,3.542518798211119,3.355047258381788,0.18610328379233404,0.0013682560369966076
76,3.0142318564621093,2.9668845305618565,0.04726566586602683,8.166003422627557e-05
77,3.0142318564621093,2.9668845305618565,0.04726566586602683,8.166003422627557e-05
78,0.8172927923351224,0.7738031564560535,0.04212220961316333,0.0013674262659055334
79,0.8172927923351224,0.7738031564560535,0.04212220961316333,0.0013674262659055334
80,0.8172927923351224,0.7738031564560535,0.04212220961316333,0.0013674262659055334
81,0.3563946340404305,0.3141902865070849,0.04094353590716381,0.0012608116261817555
82,0.3563946340404305,0.3141902865070849,0.04094353590716381,0.0012608116261817555
83,0.3563946340404305,0.3141902865070849,0.04094353590716381,0.0012608116261817555
84,0.3563946340404305,0.3141902865070849,0.04094353590716381,0.0012608116261817555
85,0.19172738839690945,0.09977213458243758,0.0851980305790884,0.00675722323538348
86,0.19172738839690945,0.09977213458243758,0.0851980305790884,0.00675722323538348
87,0.14648468373131673,0.1039083466453245,0.04032011769327496,0.002256219392717271
88,0.12444403936410804,0.0777973232162232,0.04399697705470766,0.00264973909317718
89,0.07723633902051323,0.011194215529088967,0.06146024210781159,0.004581881383612667
90,0.07723633902051323,0.011194215529088967,0.06146024210781159,0.004581881383612667
91,0.07723633902051323,0.011194215529088967,0.06146024210781159,0.004581881383612667
92,0.07723633902051323,0.011194215529088967,0.06146024210781159,0.004581881383612667
93,0.07053943912556157,0.00530585611624835,0.06069020499751339,0.004543378011799825
94,0.07053943912556157,0.00530585611624835,0.06069020499751339,0.004543378011799825
95,0.0680079312061122,0.002371759476973275,0.06108782413295831,0.004548347596180617
96,0.06653792236680105,0.006911584487681544,0.05559013358065009,0.004036204298469413
97,0.06536021999336504,0.0064380237909031825,0.05495134553283768,0.003970850669624168
98,0.06536021999336504,0.0064380237909031825,0.05495134553283768,0.003970850669624168
