iteration,total_cost,jerk_cost,time_cost,position_cost
0,2644.181500551009,2633.0486140522244,10.789958818017807,0.34292768076647745
1,2644.181500551009,2633.0486140522244,10.789958818017807,0.34292768076647745
2,2105.0751560480185,2097.2718954295506,7.647866338987306,0.1553942794807282
3,1113.5959301397797,1110.890552847787,2.673536767738377,0.031840524254474735
4,1113.5959301397797,1110.890552847787,2.673536767738377,0.031840524254474735
5,141.68651615864002,138.05599720193965,3.0962178319782705,0.5343011247221076
6,86.87335152782562,81.23664891638867,4.874407627215301,0.7622949842216425
7,86.87335152782562,81.23664891638867,4.874407627215301,0.7622949842216425
8,86.87335152782562,81.23664891638867,4.874407627215301,0.7622949842216425
9,86.87335152782562,81.23664891638867,4.874407627215301,0.7622949842216425
10,86.00740354665413,80.45378592367099,4.806486817671523,0.7471308053116099
11,85.72246462211811,77.61075315802753,7.116548395132311,0.9951630689582697
12,82.82785055106434,75.07936655706314,6.780205387705449,0.968278606295748
13,78.36667280633294,72.03725794757823,5.499723853125048,0.8296910056296628
14,77.16821415850188,70.74724902482251,5.585092046680414,0.8358730869989647
15,77.16821415850188,70.74724902482251,5.585092046680414,0.8358730869989647
16,77.16821415850188,70.74724902482251,5.585092046680414,0.8358730869989647
17,77.16821415850188,70.74724902482251,5.585092046680414,0.8358730869989647
18,76.46706653039344,69.77786211720746,5.830052555782217,0.8591518574037638
19,76.46706653039344,69.77786211720746,5.830052555782217,0.8591518574037638
20,76.46706653039344,69.77786211720746,5.830052555782217,0.8591518574037638
21,76.46706653039344,69.77786211720746,5.830052555782217,0.8591518574037638
22,75.47822714624773,69.02585969493737,5.61830912839471,0.8340583229156526
23,75.47822714624773,69.02585969493737,5.61830912839471,0.8340583229156526
24,75.47822714624773,69.02585969493737,5.61830912839471,0.8340583229156526
25,75.47822714624773,69.02585969493737,5.61830912839471,0.8340583229156526
26,75.47822714624773,69.02585969493737,5.61830912839471,0.8340583229156526
27,75.00879883197827,68.46265079021674,5.7097704405469205,0.8363776012146139
28,75.00879883197827,68.46265079021674,5.7097704405469205,0.8363776012146139
29,74.88257918140671,68.53896725017634,5.524420576117047,0.8191913551133179
30,73.61811390996903,67.24981719319372,5.556394911127619,0.8119018056476903
31,73.61811390996903,67.24981719319372,5.556394911127619,0.8119018056476903
32,72.55388557731041,66.47469265125218,5.299678937876106,0.7795139881821213
33,70.8172163249774,64.60244060677928,5.441080007371912,0.7736957108262098
34,68.50003013358305,62.736981634956216,5.037309431757313,0.7257390668695239
35,64.14497550249612,58.79985059264583,4.685306400475098,0.6598185093751877
36,61.211526473885804,56.02677447564656,4.579476698172074,0.6052753000671682
37,52.9242004649148,48.911791563251995,3.5459292510162572,0.4664796506465497
38,45.17407353888106,41.936404354911495,2.9133300217680764,0.3243391622014932
39,40.28343864416026,38.08840887050336,2.0299326057554037,0.1650971679014976
40,26.399383009516118,25.73917151478007,0.6434607398407299,0.016750754895316307
41,26.399383009516118,25.73917151478007,0.6434607398407299,0.016750754895316307
42,26.399383009516118,25.73917151478007,0.6434607398407299,0.016750754895316307
43,26.399383009516118,25.73917151478007,0.6434607398407299,0.016750754895316307
44,26.399383009516118,25.73917151478007,0.6434607398407299,0.016750754895316307
45,26.399383009516118,25.73917151478007,0.6434607398407299,0.016750754895316307
46,26.399383009516118,25.73917151478007,0.6434607398407299,0.016750754895316307
47,21.98947061791661,21.63872440692637,0.33445368694495187,0.016292524045288168
48,21.98947061791661,21.63872440692637,0.33445368694495187,0.016292524045288168
49,21.98947061791661,21.63872440692637,0.33445368694495187,0.016292524045288168
50,21.227935811606542,20.97834858697174,0.21553915612563407,0.034048068509168
51,21.227935811606542,20.97834858697174,0.21553915612563407,0.034048068509168
52,21.227935811606542,20.97834858697174,0.21553915612563407,0.034048068509168
53,21.227935811606542,20.97834858697174,0.21553915612563407,0.034048068509168
54,21.056491399626402,20.729134446855134,0.31231477229868576,0.01504218047258245
55,21.056491399626402,20.729134446855134,0.31231477229868576,0.01504218047258245
56,21.056491399626402,20.729134446855134,0.31231477229868576,0.01504218047258245
57,21.056491399626402,20.729134446855134,0.31231477229868576,0.01504218047258245
58,21.056491399626402,20.729134446855134,0.31231477229868576,0.01504218047258245
59,20.96811989341202,20.695257190327066,0.25056972743596817,0.022292975648985032
60,20.96811989341202,20.695257190327066,0.25056972743596817,0.022292975648985032
61,20.96811989341202,20.695257190327066,0.25056972743596817,0.022292975648985032
62,20.955801718677144,20.657910573860597,0.28054313155256305,0.017348013263985215
63,20.955801718677144,20.657910573860597,0.28054313155256305,0.017348013263985215
64,20.928104889736897,20.619509287197424,0.29211458322746703,0.016481019312006448
65,20.928104889736897,20.619509287197424,0.29211458322746703,0.016481019312006448
66,20.928104889736897,20.619509287197424,0.29211458322746703,0.016481019312006448
67,20.924791369318495,20.622929547992072,0.284777556933494,0.01708426439292771
68,20.924791369318495,20.622929547992072,0.284777556933494,0.01708426439292771
69,20.924791369318495,20.622929547992072,0.284777556933494,0.01708426439292771
70,20.918527439283526,20.63038954344676,0.2688298569783206,0.019308038858444586
71,20.91157501880016,20.60933931400693,0.2850555105677904,0.017180194225440353
72,20.907474610026142,20.611840169009348,0.27752184106928307,0.018112599947509394
73,20.907474610026142,20.611840169009348,0.27752184106928307,0.018112599947509394
74,20.907474610026142,20.611840169009348,0.27752184106928307,0.018112599947509394
75,20.907474610026142,20.611840169009348,0.27752184106928307,0.018112599947509394
76,20.907474610026142,20.611840169009348,0.27752184106928307,0.018112599947509394
77,20.907474610026142,20.611840169009348,0.27752184106928307,0.018112599947509394
78,20.907474610026142,20.611840169009348,0.27752184106928307,0.018112599947509394
79,20.907474610026142,20.611840169009348,0.27752184106928307,0.018112599947509394
80,20.9073520199597,20.60970370147873,0.2798148738657904,0.01783344461518266
81,20.90233082680014,20.608367096845967,0.27558578772677955,0.018377942227392245
82,20.90233082680014,20.608367096845967,0.27558578772677955,0.018377942227392245
83,20.90233082680014,20.608367096845967,0.27558578772677955,0.018377942227392245
84,20.897330362392598,20.601187204173552,0.2781326522997065,0.01801050591933989
85,20.897330362392598,20.601187204173552,0.2781326522997065,0.01801050591933989
86,20.89444306956746,20.607499490122837,0.26743311436469164,0.019510465079927503
87,20.881793522161473,20.593705200609364,0.2688243699881061,0.019263951564002624
88,20.881793522161473,20.593705200609364,0.2688243699881061,0.019263951564002624
89,20.881793522161473,20.593705200609364,0.2688243699881061,0.019263951564002624
