iteration,total_cost,jerk_cost,time_cost,position_cost
0,5395.129544734468,1803.9886354316434,3576.5611432051833,14.579766097641548
1,2125.287302767781,731.2269554068612,1388.6069721888796,5.453375172040633
2,20.308659383902445,13.61582332124676,6.620371822744718,0.07246423991096648
3,20.306278904172984,13.612131465927481,6.6217065626406155,0.07244087560488839
4,20.30627890388624,13.612131465482433,6.621706562801738,0.07244087560207049
