iteration,total_cost,jerk_cost,time_cost,position_cost
0,2.6046555204977033e+20,1.4247038068531468e+19,2.4614637673879627e+20,7.21372424426095e+16
1,2.2523179523804037e+20,1.2507051617674189e+19,2.1266264520629486e+20,6.209841407131146e+16
2,9.276090044835183e+17,2.2190506208886493e+17,7.053170251596227e+17,386917235030735.44
3,9.255275633311849e+17,2.2140994483327664e+17,7.037315424022694e+17,386076095638759.7
4,122940158.86961313,1107739.998765353,121767341.1612338,65077.70961397291
5,255.26734901095233,13.528757262568071,241.7335740092875,0.005017739096768602
6,253.9289925405687,13.10590354257703,240.8200237807372,0.003065217254455266
7,253.92899182629725,13.105604031492218,240.82032382006702,0.003063974738021011
