iteration,total_cost,jerk_cost,time_cost,position_cost
0,1.6296128951847262e+19,7.749855919833343e+18,5.836028944332433e+18,2.7102440876814853e+18
1,9.026035006814374e+18,4.373235014381492e+18,3.191336526122729e+18,1.461463466310152e+18
2,1.2283961556033128e+17,8.786598846007123e+16,2.3092424390842612e+16,1.1881202709417438e+16
3,1.2105551881544667e+17,8.66093465572577e+16,2.2731497851001984e+16,1.171467440718699e+16
4,5988116372.363173,2020364781.7813916,2539069704.8837247,1428681885.698056
5,189046.33179965426,88199.62988314789,85378.64736611299,15468.054550393388
6,5.175777954795729,0.9571967774816499,3.7414642920694026,0.47711688524467605
7,5.021055487791995,1.25141714395235,3.5192935402157075,0.2503448036239371
8,5.020822077318453,1.2323707520288765,3.5334382089373624,0.25501311635221446
